NO_OF_FRAMES	441
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-11-06, 17:06:58	195597.16557433
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
652	6.51000	219.847	219.221	1626.896	210.014	383.495	1362.803	206.673	461.625	1039.326	273.776	475.403	811.074	205.029	99.061	1357.688	190.022	11.517	1039.677	238.701	-19.794	811.855	229.591	432.193	836.115	234.695	377.608	465.526	183.879	361.517	66.653	126.112	321.591	29.111	278.255	387.665	27.461	348.332	341.013	28.608	229.535	34.416	828.356	234.529	89.033	458.976	177.998	120.440	67.445	127.763	163.310	29.995	272.957	95.998	27.237	340.169	140.428	28.770
653	6.52000	219.843	219.360	1626.828	210.046	383.461	1362.871	206.769	461.610	1039.218	273.803	475.361	811.063	205.035	99.056	1357.645	189.908	11.607	1039.631	238.494	-19.851	811.883	229.739	432.202	836.076	234.643	377.697	465.338	183.839	361.592	66.687	126.174	321.614	29.139	278.170	387.731	27.465	348.322	341.082	28.567	229.417	34.265	828.428	234.623	89.048	458.996	177.997	120.526	67.291	127.739	163.289	30.048	273.064	95.962	27.290	340.246	140.481	28.668
654	6.53000	219.501	218.969	1627.104	210.049	383.436	1362.825	206.779	461.597	1039.197	273.767	475.300	811.020	205.024	99.031	1357.659	189.909	11.618	1039.587	238.306	-19.795	811.843	229.645	432.123	836.122	234.725	377.711	465.410	183.895	361.562	66.547	126.092	321.651	29.015	278.258	387.713	27.437	348.335	341.070	28.538	229.451	34.225	828.421	234.585	88.934	458.991	178.072	120.458	67.352	127.748	163.364	30.001	273.142	95.985	27.231	340.205	140.461	28.748
655	6.54000	219.645	219.161	1627.301	210.082	383.427	1362.813	206.687	461.690	1039.197	273.697	475.284	811.009	204.994	99.037	1357.649	189.849	11.657	1039.611	238.449	-19.629	811.827	229.463	432.112	836.082	234.768	377.792	465.561	183.984	361.465	66.671	126.146	321.588	29.115	278.300	387.738	27.450	348.343	341.087	28.505	229.486	34.184	828.424	234.548	88.970	459.023	177.990	120.521	67.389	127.811	163.374	30.051	273.005	96.049	27.255	340.254	140.497	28.723
656	6.55000	219.477	218.953	1627.172	210.111	383.445	1362.821	206.757	461.711	1039.140	273.666	475.214	810.960	204.950	99.036	1357.672	189.754	11.716	1039.544	238.100	-19.829	811.856	229.698	432.140	836.004	234.615	377.533	465.320	183.891	361.542	66.586	126.068	321.617	29.132	278.233	387.739	27.448	348.369	341.077	28.592	229.690	34.268	828.233	234.616	89.032	459.020	178.012	120.486	67.386	127.790	163.281	30.063	273.047	95.959	27.378	340.188	140.456	28.671
657	6.56000	219.534	219.120	1627.327	210.152	383.408	1362.809	206.711	461.641	1039.137	273.741	475.188	810.919	205.019	99.006	1357.625	189.773	11.711	1039.507	238.292	-19.448	811.671	229.648	432.016	835.984	234.984	378.084	465.492	183.846	361.603	66.659	126.101	321.531	29.111	278.262	387.755	27.469	348.356	341.131	28.542	229.554	34.111	828.328	234.603	89.025	459.003	178.010	120.494	67.364	127.701	163.286	30.080	273.004	95.965	27.352	340.152	140.441	28.733
658	6.57000	219.563	219.140	1627.227	210.192	383.467	1362.854	206.774	461.560	1039.149	273.739	475.146	810.885	205.026	98.962	1357.605	189.706	11.760	1039.544	238.141	-19.434	811.650	229.633	432.033	836.026	234.568	377.500	465.624	183.845	361.423	66.541	126.158	321.579	29.114	278.292	387.751	27.496	348.339	341.049	28.609	229.533	34.069	828.350	234.630	88.977	458.995	177.957	120.476	67.386	127.861	163.366	30.024	273.025	96.038	27.316	340.194	140.455	28.644
659	6.58000	219.725	219.330	1627.015	210.232	383.379	1362.734	206.823	461.486	1039.096	273.729	475.079	810.935	204.994	98.987	1357.661	189.628	11.806	1039.509	237.820	-19.569	811.744	229.585	432.031	836.040	234.793	377.878	465.627	184.064	361.412	66.545	126.015	321.501	29.180	278.257	387.733	27.460	348.362	341.040	28.466	229.371	34.051	828.380	234.654	88.985	458.970	178.061	120.373	67.461	127.708	163.316	30.025	272.951	95.981	27.329	340.260	140.435	28.725
660	6.59000	219.269	219.105	1627.113	210.240	383.386	1362.740	206.807	461.645	1039.016	273.716	475.063	810.887	205.075	98.976	1357.625	189.517	11.833	1039.549	238.018	-19.340	811.583	229.387	431.974	836.115	234.722	377.528	465.476	184.041	361.516	66.649	126.078	321.633	29.090	278.266	387.699	27.459	348.354	341.166	28.579	229.411	34.046	828.339	234.669	88.965	459.017	178.022	120.401	67.415	127.837	163.286	30.096	273.018	96.070	27.271	340.226	140.513	28.713
661	6.60000	219.649	219.323	1626.803	210.281	383.391	1362.722	206.748	461.598	1039.099	273.784	475.066	810.841	205.015	98.945	1357.671	189.476	11.837	1039.503	237.829	-19.362	811.709	229.333	431.913	836.129	234.713	377.518	465.549	183.826	361.487	66.564	126.149	321.610	29.074	278.240	387.748	27.473	348.392	341.074	28.509	229.440	34.071	828.436	234.600	88.890	459.052	178.038	120.459	67.397	127.819	163.272	30.032	273.131	96.055	27.218	340.196	140.541	28.661
662	6.61000	219.597	219.426	1626.963	210.330	383.357	1362.714	206.826	461.445	1039.169	273.697	474.994	810.791	205.067	98.945	1357.705	189.416	11.851	1039.536	237.814	-19.279	811.681	229.554	431.943	836.085	234.312	377.380	465.100	184.055	361.387	66.402	126.167	321.601	29.085	278.215	387.697	27.409	348.382	341.045	28.585	229.337	34.066	828.436	234.702	88.889	459.045	177.964	120.443	67.376	127.754	163.316	30.055	273.104	96.089	27.204	340.251	140.497	28.787
663	6.62000	219.327	219.126	1627.181	210.391	383.364	1362.712	206.969	461.458	1039.036	273.835	474.930	810.767	205.037	98.946	1357.702	189.374	11.875	1039.541	237.688	-19.265	811.595	229.516	431.907	836.003	234.803	377.438	465.550	183.883	361.500	66.617	126.063	321.606	29.185	278.276	387.689	27.452	348.287	341.041	28.556	229.459	34.016	828.299	234.714	88.948	459.001	178.048	120.494	67.341	127.771	163.266	30.026	273.071	96.054	27.187	340.240	140.496	28.698
664	6.63000	219.488	219.232	1627.246	210.457	383.315	1362.692	206.938	461.410	1039.055	273.843	474.920	810.766	205.082	98.940	1357.675	189.236	11.938	1039.487	237.549	-19.308	811.707	229.506	431.878	836.081	234.599	377.495	465.680	183.930	361.433	66.600	126.060	321.592	29.243	278.274	387.791	27.527	348.307	341.087	28.587	229.366	34.045	828.285	234.803	89.002	458.906	177.978	120.412	67.501	127.828	163.309	30.077	273.086	96.028	27.230	340.165	140.480	28.715
665	6.64000	219.409	219.200	1627.147	210.525	383.356	1362.689	207.000	461.210	1038.932	273.868	474.837	810.753	205.030	98.958	1357.715	189.220	11.925	1039.591	237.505	-19.276	811.668	229.630	431.798	836.097	234.655	377.378	465.423	184.201	361.549	66.420	126.113	321.578	29.171	278.219	387.677	27.488	348.334	341.078	28.586	229.439	33.942	828.305	234.818	88.938	458.935	178.009	120.432	67.434	127.719	163.288	30.061	273.007	95.987	27.299	340.201	140.471	28.762
666	6.65000	219.402	219.277	1627.434	210.534	383.355	1362.604	206.976	461.384	1038.931	273.885	474.848	810.751	205.023	98.957	1357.703	189.146	11.909	1039.594	237.231	-19.380	811.691	229.677	431.863	836.129	235.175	377.953	465.660	184.052	361.446	66.457	126.140	321.603	29.090	278.269	387.757	27.504	348.367	341.069	28.453	229.202	33.852	828.372	234.687	88.890	459.013	177.912	120.443	67.372	127.771	163.312	30.088	272.983	95.947	27.272	340.178	140.458	28.664
667	6.66000	219.356	219.215	1627.151	210.553	383.358	1362.673	207.072	461.383	1038.816	273.934	474.793	810.740	205.026	98.960	1357.706	189.053	11.908	1039.573	237.218	-19.348	811.704	229.454	431.781	836.078	234.872	377.625	465.468	184.126	361.416	66.513	126.195	321.634	29.067	278.269	387.731	27.487	348.394	341.096	28.542	229.329	33.943	828.370	234.750	88.938	459.009	177.946	120.409	67.339	127.773	163.264	30.026	273.039	96.000	27.253	340.198	140.498	28.628
668	6.67000	219.439	219.228	1627.211	210.596	383.379	1362.669	207.035	461.357	1038.841	273.966	474.647	810.614	204.972	98.960	1357.748	188.993	11.863	1039.619	237.076	-19.343	811.701	229.211	431.688	836.078	234.683	377.215	465.253	184.114	361.400	66.374	126.146	321.582	29.085	278.246	387.748	27.445	348.365	341.093	28.581	229.209	33.960	828.295	234.686	88.898	459.022	178.009	120.441	67.403	127.793	163.288	30.030	272.989	95.984	27.307	340.182	140.433	28.726
669	6.68000	219.396	219.346	1627.208	210.626	383.419	1362.618	207.056	461.400	1038.824	274.065	474.707	810.667	205.012	98.999	1357.710	188.975	11.880	1039.627	236.998	-19.393	811.706	229.365	431.781	836.122	234.893	377.552	465.487	183.874	361.331	66.570	126.109	321.637	29.068	278.203	387.784	27.448	348.366	341.078	28.544	229.186	33.919	828.320	234.656	88.841	458.994	178.005	120.427	67.390	127.795	163.306	30.029	273.064	96.032	27.240	340.260	140.486	28.719
670	6.69000	219.591	219.706	1627.189	210.656	383.449	1362.577	207.163	461.096	1038.777	274.047	474.573	810.615	205.072	98.972	1357.762	188.860	11.882	1039.570	236.866	-19.487	811.767	229.319	431.786	836.022	234.593	377.194	465.446	183.967	361.622	66.606	126.117	321.623	29.080	278.268	387.704	27.489	348.390	341.071	28.518	229.260	33.853	828.245	234.652	88.875	458.957	177.992	120.413	67.407	127.716	163.272	30.079	272.968	96.020	27.288	340.180	140.458	28.585
671	6.70000	219.540	219.440	1627.254	210.709	383.460	1362.565	207.059	461.227	1038.862	274.094	474.439	810.595	204.977	99.016	1357.780	188.817	11.853	1039.600	236.866	-19.477	811.712	229.404	431.729	835.978	234.707	377.311	465.451	184.037	361.547	66.503	126.063	321.649	29.123	278.271	387.716	27.480	348.362	341.086	28.627	229.190	33.830	828.239	234.664	88.819	458.976	178.067	120.454	67.410	127.789	163.284	30.029	273.063	96.067	27.161	340.213	140.435	28.739
672	6.71000	219.688	219.416	1627.430	210.734	383.501	1362.563	207.070	461.254	1038.755	274.174	474.416	810.548	204.945	99.052	1357.750	188.738	11.830	1039.595	236.717	-19.607	811.719	229.483	431.507	836.012	234.715	377.268	465.497	183.978	361.486	66.578	126.102	321.570	29.141	278.246	387.721	27.497	348.364	341.058	28.508	229.193	33.878	828.321	234.663	88.862	458.973	178.026	120.405	67.421	127.849	163.363	30.018	273.062	96.031	27.292	340.271	140.515	28.714
673	6.72000	219.690	219.671	1627.400	210.746	383.500	1362.582	207.164	461.191	1038.643	274.255	474.384	810.507	205.018	99.089	1357.729	188.692	11.816	1039.636	236.761	-19.561	811.742	229.202	431.719	835.998	234.747	377.535	465.460	184.040	361.388	66.492	126.138	321.592	28.983	278.237	387.718	27.422	348.339	341.085	28.552	229.032	33.805	828.342	234.602	88.788	459.004	178.005	120.471	67.428	127.784	163.298	30.041	273.026	95.986	27.346	340.260	140.472	28.741
674	6.73000	219.712	219.319	1627.378	210.760	383.510	1362.571	207.442	461.178	1038.469	274.273	474.295	810.441	205.117	99.062	1357.749	188.625	11.872	1039.729	236.509	-19.662	811.723	229.196	431.821	836.024	234.569	377.172	465.569	183.952	361.504	66.653	126.170	321.511	29.019	278.269	387.681	27.455	348.364	341.070	28.450	228.961	33.720	828.315	234.593	88.785	458.978	178.001	120.468	67.373	127.822	163.305	30.078	273.014	96.012	27.290	340.209	140.486	28.693
675	6.74000	219.899	219.658	1627.367	210.825	383.560	1362.515	207.146	461.239	1038.602	274.298	474.209	810.426	204.998	99.143	1357.800	188.573	11.831	1039.668	236.270	-19.801	811.902	229.178	431.645	835.999	234.637	377.213	465.383	183.959	361.540	66.692	126.116	321.602	29.121	278.224	387.660	27.464	348.302	341.087	28.539	228.987	33.799	828.362	234.554	88.794	458.992	177.975	120.451	67.368	127.720	163.212	30.100	272.982	96.027	27.224	340.244	140.448	28.734
676	6.75000	219.726	219.499	1627.572	210.843	383.608	1362.482	207.291	461.074	1038.553	274.331	474.189	810.283	205.000	99.139	1357.802	188.525	11.842	1039.665	236.244	-19.773	811.877	229.225	431.627	835.994	234.474	377.249	465.424	183.890	361.511	66.601	126.052	321.593	29.148	278.202	387.731	27.451	348.361	341.016	28.657	228.986	33.792	828.280	234.551	88.791	458.988	177.943	120.441	67.403	127.846	163.351	30.074	273.061	95.955	27.267	340.204	140.471	28.719
677	6.76000	220.196	219.492	1627.345	210.872	383.663	1362.417	207.290	460.962	1038.441	274.408	474.097	810.334	205.060	99.157	1357.857	188.527	11.846	1039.736	236.301	-19.735	811.843	229.425	431.558	835.932	234.534	377.084	465.291	184.078	361.433	66.366	126.120	321.617	29.142	278.291	387.652	27.473	348.377	341.081	28.677	228.859	33.791	828.298	234.450	88.729	458.998	178.044	120.413	67.348	127.817	163.329	30.014	273.048	95.988	27.250	340.201	140.462	28.708
678	6.77000	220.003	219.674	1627.465	210.819	383.690	1362.429	207.446	460.956	1038.398	274.384	474.092	810.226	204.982	99.231	1357.867	188.423	11.852	1039.870	236.109	-19.852	811.886	229.350	431.538	835.966	234.452	377.225	465.743	184.001	361.530	66.665	126.156	321.578	29.149	278.221	387.742	27.509	348.361	341.075	28.608	228.732	33.667	828.325	234.339	88.672	458.985	177.897	120.448	67.384	127.805	163.297	30.015	273.064	95.984	27.317	340.223	140.466	28.726
679	6.78000	220.004	219.782	1627.359	210.839	383.735	1362.382	207.411	460.939	1038.291	274.417	473.965	810.145	205.045	99.230	1357.935	188.383	11.830	1039.854	235.885	-19.945	811.992	229.242	431.573	836.002	234.414	377.156	465.326	183.972	361.554	66.616	126.119	321.561	29.152	278.308	387.697	27.422	348.395	341.040	28.521	228.669	33.801	828.297	234.353	88.766	458.996	177.992	120.472	67.346	127.790	163.296	30.096	273.033	95.959	27.330	340.225	140.485	28.722
680	6.79000	220.216	219.826	1627.262	210.857	383.756	1362.334	207.562	460.986	1038.099	274.602	473.791	810.150	205.078	99.268	1357.919	188.404	11.820	1039.911	235.737	-19.951	812.020	229.041	431.716	836.029	234.245	377.087	465.559	183.911	361.539	66.600	126.158	321.595	29.072	278.234	387.611	27.417	348.396	341.066	28.539	228.634	33.712	828.297	234.228	88.732	459.015	177.954	120.426	67.351	127.800	163.284	30.049	273.048	95.942	27.191	340.193	140.487	28.773
681	6.80000	220.176	219.827	1627.437	210.864	383.814	1362.266	207.554	460.893	1038.034	274.545	473.824	810.000	205.029	99.340	1358.000	188.353	11.820	1039.993	235.581	-20.077	812.174	229.183	431.518	835.982	234.422	377.222	465.416	184.073	361.355	66.421	126.019	321.594	29.190	278.426	387.811	27.545	348.346	341.035	28.529	228.422	33.681	828.467	234.260	88.651	459.010	177.946	120.431	67.394	127.858	163.340	29.985	273.093	96.023	27.263	340.156	140.477	28.700
682	6.81000	220.273	219.931	1627.537	210.876	383.879	1362.256	207.720	460.966	1037.936	274.601	473.606	809.778	205.058	99.336	1357.987	188.293	11.785	1040.008	235.688	-19.968	812.064	229.264	431.473	836.004	234.370	377.151	465.526	183.871	361.367	66.580	126.119	321.592	29.065	278.242	387.683	27.495	348.321	341.018	28.557	228.408	33.753	828.470	234.254	88.665	458.978	178.015	120.424	67.306	127.801	163.295	30.059	272.963	95.932	27.327	340.216	140.517	28.648
683	6.82000	220.173	220.031	1627.501	210.844	383.904	1362.208	207.778	460.955	1037.918	274.659	473.553	809.798	204.985	99.444	1358.035	188.187	11.781	1040.073	235.485	-20.169	812.182	229.272	431.433	835.990	234.389	377.021	465.427	183.888	361.544	66.617	126.075	321.565	29.145	278.186	387.653	27.470	348.321	341.035	28.592	228.350	33.697	828.289	234.163	88.647	459.001	177.969	120.456	67.427	127.885	163.374	30.045	273.013	95.955	27.256	340.245	140.447	28.722
684	6.83000	220.293	220.072	1627.366	210.858	383.934	1362.220	207.733	460.912	1037.892	274.719	473.585	809.907	205.026	99.422	1358.075	188.215	11.749	1040.134	235.542	-20.169	812.197	229.207	431.431	835.854	234.372	377.294	465.584	183.851	361.508	66.659	126.055	321.609	29.145	278.255	387.721	27.411	348.380	341.090	28.615	228.475	33.746	828.231	234.225	88.688	458.936	177.957	120.434	67.272	127.756	163.397	30.098	273.046	96.002	27.226	340.220	140.445	28.780
685	6.84000	220.219	220.125	1627.497	210.824	383.975	1362.143	207.756	460.883	1037.731	274.862	473.331	809.596	205.074	99.480	1358.087	188.236	11.774	1040.151	235.562	-20.108	812.268	229.028	431.534	835.967	234.456	377.204	465.540	183.991	361.354	66.484	126.213	321.626	29.092	278.270	387.639	27.438	348.330	341.012	28.516	228.210	33.663	828.418	234.121	88.641	459.068	177.979	120.432	67.348	127.759	163.301	30.007	273.054	95.955	27.298	340.196	140.422	28.706
686	6.85000	220.265	220.252	1627.498	210.881	383.979	1362.094	207.724	460.778	1037.776	275.033	473.076	809.525	205.071	99.478	1358.107	188.132	11.756	1040.191	235.448	-20.164	812.273	229.186	431.435	836.026	234.317	377.166	465.372	183.990	361.537	66.357	126.103	321.565	29.171	278.282	387.626	27.452	348.363	341.074	28.545	228.265	33.705	828.340	234.091	88.645	459.097	177.973	120.400	67.399	127.805	163.278	30.001	272.992	95.995	27.305	340.209	140.432	28.683
687	6.86000	220.290	220.316	1627.381	210.876	384.025	1362.109	207.844	460.697	1037.675	275.030	473.171	809.578	205.059	99.519	1358.161	188.152	11.714	1040.199	235.522	-20.063	812.209	229.233	431.347	835.938	233.989	377.100	465.022	184.046	361.726	66.544	126.101	321.555	29.096	278.290	387.680	27.434	348.369	341.065	28.542	228.261	33.743	828.377	234.058	88.632	459.036	177.936	120.382	67.404	127.762	163.242	30.036	273.153	96.077	27.110	340.229	140.458	28.794
688	6.87000	220.226	220.435	1627.456	210.814	384.050	1362.068	207.855	460.624	1037.613	275.290	472.963	809.594	204.997	99.477	1358.201	188.135	11.733	1040.202	235.575	-20.042	812.248	229.016	431.427	835.889	233.788	376.854	465.299	183.868	361.592	66.770	126.105	321.518	29.172	278.247	387.689	27.497	348.330	341.043	28.582	228.235	33.714	828.296	233.971	88.575	459.042	177.887	120.374	67.448	127.824	163.300	30.021	272.976	95.966	27.281	340.220	140.489	28.739
689	6.88000	220.274	220.634	1627.608	210.893	384.060	1362.038	207.958	460.488	1037.431	275.267	472.799	809.307	205.075	99.470	1358.175	188.092	11.783	1040.282	235.441	-20.208	812.388	228.617	431.731	836.078	234.264	377.213	465.638	183.908	361.571	66.440	126.113	321.616	29.171	278.228	387.644	27.430	348.356	341.046	28.621	228.148	33.683	828.349	233.972	88.615	458.990	177.981	120.477	67.355	127.760	163.304	30.054	272.998	95.968	27.248	340.248	140.488	28.702
690	6.89000	220.169	220.682	1627.506	210.864	384.093	1362.019	207.889	460.390	1037.456	275.177	472.773	809.219	204.967	99.527	1358.215	188.106	11.826	1040.216	235.491	-20.085	812.271	228.627	431.659	836.044	233.967	377.269	465.221	183.829	361.409	66.573	126.142	321.616	29.066	278.202	387.715	27.424	348.353	341.044	28.592	228.159	33.687	828.304	233.905	88.625	459.050	177.933	120.375	67.364	127.832	163.275	30.018	273.046	96.009	27.275	340.172	140.409	28.733
691	6.90000	220.179	220.736	1627.435	210.811	384.116	1361.944	207.873	460.507	1037.431	275.395	472.640	809.053	205.030	99.577	1358.224	188.142	11.742	1040.271	235.454	-20.208	812.395	228.467	431.758	836.172	233.540	376.701	464.861	184.044	361.397	66.359	126.128	321.598	29.037	278.314	387.690	27.467	348.391	341.029	28.542	228.022	33.666	828.448	233.930	88.588	459.098	177.946	120.482	67.335	127.799	163.295	30.054	273.070	95.914	27.186	340.187	140.416	28.819
692	6.91000	220.111	220.879	1627.308	210.817	384.126	1361.920	207.833	460.524	1037.319	275.418	472.464	809.165	205.059	99.618	1358.259	188.101	11.754	1040.312	235.414	-20.158	812.346	228.549	431.761	836.174	234.247	377.148	465.557	183.815	361.531	66.630	126.198	321.569	29.128	278.257	387.695	27.523	348.328	341.055	28.521	227.990	33.683	828.365	233.890	88.601	459.114	177.934	120.398	67.393	127.793	163.299	30.017	272.998	95.961	27.224	340.177	140.459	28.695
693	6.92000	219.887	220.989	1627.508	210.848	384.155	1361.956	207.832	460.359	1037.329	275.430	472.294	809.013	205.011	99.614	1358.282	188.128	11.715	1040.272	235.328	-20.156	812.471	228.540	431.645	836.043	233.442	376.660	464.978	183.883	361.435	66.588	126.010	321.441	29.158	278.259	387.717	27.521	348.353	341.040	28.563	228.028	33.675	828.354	233.834	88.589	459.099	177.955	120.476	67.367	127.698	163.292	30.040	273.057	95.959	27.264	340.263	140.468	28.719
694	6.93000	219.934	221.002	1627.505	210.897	384.144	1361.916	207.711	460.453	1037.262	275.541	472.250	809.124	205.086	99.609	1358.325	188.133	11.714	1040.354	235.378	-20.207	812.449	227.230	432.581	836.926	233.835	377.204	465.295	183.846	361.602	66.566	126.258	321.605	29.057	278.280	387.711	27.477	348.363	341.067	28.548	228.019	33.703	828.363	233.881	88.607	459.085	177.968	120.382	67.417	127.755	163.328	30.009	273.027	95.902	27.270	340.218	140.445	28.730
695	6.94000	219.960	221.104	1627.547	210.794	384.152	1361.966	208.054	460.346	1037.173	275.520	472.144	809.037	205.076	99.590	1358.283	188.121	11.719	1040.375	235.475	-20.145	812.412	227.366	432.350	836.593	233.736	376.925	465.120	183.809	361.550	66.652	126.169	321.645	29.115	278.331	387.675	27.460	348.357	341.032	28.499	227.953	33.719	828.377	233.858	88.572	459.032	177.879	120.334	67.371	127.818	163.260	29.945	273.000	95.964	27.193	340.217	140.458	28.739
696	6.95000	219.817	221.260	1627.594	210.810	384.149	1361.920	207.739	460.250	1037.151	275.463	472.030	809.001	205.075	99.603	1358.301	188.187	11.719	1040.382	235.416	-20.177	812.484	227.546	432.433	836.535	233.791	377.000	465.277	183.811	361.523	66.681	126.113	321.590	29.062	278.261	387.698	27.440	348.284	341.055	28.513	227.892	33.657	828.454	233.816	88.528	459.068	177.852	120.376	67.327	127.758	163.231	30.056	272.984	95.949	27.285	340.212	140.471	28.721
697	6.96000	219.833	221.391	1627.697	210.769	384.205	1361.891	207.837	460.349	1037.251	275.520	471.938	808.913	205.114	99.590	1358.301	188.134	11.751	1040.336	235.281	-20.153	812.507	227.517	432.216	836.527	233.790	377.029	465.089	183.968	361.500	66.519	126.090	321.598	29.140	278.286	387.626	27.486	348.391	341.042	28.545	227.864	33.722	828.420	233.788	88.564	459.104	177.962	120.380	67.360	127.837	163.305	30.027	273.084	96.044	27.266	340.170	140.439	28.729
698	6.97000	219.722	221.514	1627.786	210.794	384.237	1361.878	207.693	460.146	1037.069	275.475	471.819	808.951	205.120	99.631	1358.314	188.225	11.732	1040.367	235.180	-20.141	812.515	227.278	432.580	836.757	234.072	377.096	465.498	183.835	361.513	66.597	126.157	321.620	29.104	278.280	387.695	27.448	348.353	341.056	28.550	227.896	33.673	828.347	233.811	88.586	459.073	177.901	120.423	67.354	127.805	163.339	29.987	273.030	95.949	27.250	340.137	140.411	28.709
699	6.98000	219.601	221.454	1627.648	210.755	384.210	1361.856	207.859	460.243	1037.160	275.406	471.763	808.968	205.159	99.608	1358.323	188.156	11.751	1040.359	235.250	-20.142	812.529	227.199	432.587	836.757	233.910	377.071	465.467	183.863	361.509	66.637	126.149	321.619	29.058	278.230	387.661	27.466	348.329	341.043	28.593	227.726	33.637	828.496	233.777	88.575	459.086	177.911	120.458	67.343	127.759	163.265	29.993	273.032	96.041	27.167	340.151	140.419	28.724
700	6.99000	219.635	221.503	1627.559	210.673	384.206	1361.890	207.588	460.052	1036.980	275.451	471.715	808.967	205.228	99.621	1358.302	188.239	11.730	1040.359	235.379	-20.168	812.448	227.401	432.307	836.601	233.323	376.777	464.939	183.822	361.599	66.574	126.118	321.616	29.083	278.241	387.718	27.448	348.378	341.080	28.539	227.803	33.724	828.304	233.801	88.615	459.072	177.926	120.349	67.477	127.788	163.236	30.024	273.048	95.957	27.320	340.158	140.424	28.695
701	7.00000	219.585	221.753	1627.435	210.669	384.225	1361.845	207.694	459.999	1036.918	275.434	471.625	808.963	205.199	99.607	1358.341	188.353	11.787	1040.248	235.425	-20.045	812.448	227.081	432.425	836.713	233.859	377.254	465.295	184.011	361.742	66.672	126.039	321.661	29.100	278.176	387.669	27.430	348.317	341.030	28.577	227.672	33.648	828.483	233.763	88.650	459.088	177.917	120.395	67.369	127.773	163.266	30.019	273.061	95.993	27.173	340.221	140.470	28.667
702	7.01000	219.652	221.631	1627.643	210.634	384.204	1361.814	207.621	459.885	1036.863	275.400	471.569	808.840	205.237	99.590	1358.343	188.339	11.768	1040.324	235.382	-19.956	812.427	226.735	432.782	837.043	233.214	376.782	465.143	183.953	361.551	66.537	126.180	321.626	29.043	278.250	387.681	27.534	348.369	341.040	28.534	227.662	33.711	828.388	233.779	88.554	459.070	177.977	120.348	67.308	127.808	163.366	30.047	273.027	95.992	27.236	340.228	140.472	28.744
703	7.02000	219.492	221.603	1627.635	210.614	384.215	1361.829	207.539	459.911	1036.909	275.401	471.504	808.794	205.278	99.586	1358.334	188.347	11.795	1040.347	235.517	-19.990	812.364	227.112	432.481	836.683	233.817	377.254	465.513	183.833	361.660	66.664	126.129	321.614	29.097	278.250	387.715	27.450	348.309	341.025	28.574	227.825	33.716	828.420	233.829	88.613	459.093	177.935	120.394	67.340	127.724	163.339	30.105	273.049	96.050	27.193	340.187	140.477	28.713
704	7.03000	219.398	221.814	1627.532	210.572	384.218	1361.845	207.693	459.911	1036.804	275.482	471.483	808.897	205.273	99.574	1358.290	188.368	11.837	1040.272	235.426	-19.929	812.359	227.136	432.491	836.684	233.644	377.241	465.016	184.181	361.388	66.407	126.110	321.637	29.135	278.246	387.610	27.505	348.339	341.034	28.512	227.701	33.604	828.395	233.764	88.646	459.028	177.894	120.463	67.373	127.782	163.266	30.034	273.087	95.941	27.320	340.268	140.465	28.696
