NO_OF_FRAMES	135
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-11-06, 17:12:54	195952.96520102
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
2214	22.13000	275.179	336.704	1599.712	155.561	491.066	1363.971	125.180	617.390	1064.162	340.856	566.714	1106.805	164.452	210.555	1342.389	176.609	91.445	1043.825	340.066	247.936	1055.251	174.367	557.118	808.580	280.776	518.890	459.202	-14.204	478.035	200.772	-79.693	433.960	213.790	22.455	488.834	100.443	67.649	442.702	77.665	164.560	154.862	825.805	227.957	232.997	454.936	199.058	300.506	64.007	152.519	351.591	32.865	290.649	270.451	26.295	361.927	310.375	29.318
2215	22.14000	285.421	336.791	1600.827	164.796	490.139	1365.144	133.376	615.949	1065.249	349.360	566.192	1107.806	174.578	209.808	1344.095	187.172	90.263	1045.647	350.275	246.942	1057.295	184.276	555.689	809.982	301.753	516.299	463.276	13.679	475.299	195.309	-52.300	431.001	205.509	54.898	488.176	97.875	101.014	442.175	76.432	172.206	154.115	825.877	230.435	232.643	455.169	199.000	300.399	64.095	151.907	351.157	32.846	290.568	270.339	26.202	361.912	310.329	29.361
2216	22.15000	296.278	337.057	1601.741	173.986	489.288	1365.880	141.739	614.620	1066.033	358.409	566.068	1108.757	184.652	208.994	1345.568	197.634	89.126	1047.476	360.463	246.184	1059.284	194.425	554.370	811.619	321.339	514.254	467.945	41.038	472.351	190.507	-24.388	427.985	195.658	87.097	486.846	94.548	135.254	442.043	74.614	179.441	153.205	827.026	232.145	232.410	455.453	199.114	300.415	64.160	151.962	351.423	32.640	290.490	270.250	26.192	361.852	309.995	29.434
2217	22.16000	306.995	337.129	1601.818	183.436	488.480	1366.414	150.014	613.300	1066.561	367.189	565.786	1109.356	194.513	208.256	1347.024	207.911	88.043	1049.167	370.276	245.256	1061.165	204.289	553.126	813.247	340.768	511.482	471.439	70.200	470.078	182.949	4.195	424.767	185.446	120.609	485.765	90.876	169.771	442.265	72.525	186.779	152.484	827.536	233.401	232.257	455.933	198.605	300.032	64.442	152.216	351.587	32.921	290.407	270.160	26.160	361.876	309.940	29.430
2218	22.17000	316.994	337.360	1602.737	193.119	487.732	1366.684	158.282	611.959	1066.965	375.640	565.150	1109.596	204.279	207.417	1348.253	218.199	86.906	1050.626	380.485	244.489	1062.763	214.308	551.897	814.403	359.394	507.083	480.350	99.362	467.274	176.218	33.387	422.085	174.338	154.253	484.823	86.880	204.992	442.492	70.013	194.180	151.783	828.207	235.048	231.630	456.045	199.188	300.499	64.312	152.154	351.822	33.044	290.370	270.039	26.109	361.870	309.949	29.236
2219	22.18000	327.195	338.063	1602.822	202.543	486.950	1366.944	166.398	610.669	1066.753	384.192	564.795	1109.436	214.098	206.695	1349.425	228.221	85.686	1051.928	390.053	243.788	1064.147	224.661	550.674	815.288	376.289	503.663	483.163	129.877	466.096	166.893	63.086	418.967	162.726	188.554	483.608	82.340	239.931	442.917	67.389	202.246	151.008	828.120	236.831	231.017	455.797	197.494	299.799	64.940	152.235	351.580	33.349	290.317	269.961	25.988	362.177	310.019	29.245
2220	22.19000	337.399	338.380	1603.313	212.225	486.323	1366.843	174.781	609.575	1066.764	393.050	564.666	1108.931	223.995	205.991	1350.186	238.408	84.690	1052.815	399.622	243.032	1065.094	234.443	549.576	816.505	392.693	500.983	486.847	160.536	463.639	158.949	94.491	416.442	150.532	223.177	482.379	77.775	275.917	442.448	65.305	209.734	150.361	828.211	238.787	230.325	455.539	197.611	300.008	65.121	152.010	351.700	33.573	290.205	269.787	26.009	361.959	309.470	29.348
2221	22.20000	347.710	338.571	1603.094	221.952	485.581	1366.239	182.934	608.328	1066.631	401.388	564.105	1108.056	233.968	205.194	1350.901	248.686	83.626	1053.527	409.278	242.390	1065.710	244.467	548.675	817.645	409.313	497.858	490.395	191.431	461.341	150.213	126.087	413.783	138.341	258.473	480.872	73.124	312.023	441.371	62.768	218.122	149.748	827.756	240.965	230.104	455.284	197.774	300.220	65.417	152.234	351.779	33.543	290.175	269.739	26.003	361.915	309.287	29.289
2222	22.21000	357.759	339.040	1602.569	231.744	484.899	1365.735	191.333	607.089	1065.454	410.237	563.860	1106.924	244.112	204.501	1351.257	258.397	82.495	1054.070	419.027	241.695	1066.139	254.801	548.125	818.931	425.038	494.419	493.676	222.802	459.024	141.582	158.674	411.868	126.091	293.859	479.182	68.596	348.112	439.741	61.003	226.111	148.893	826.869	243.796	229.981	455.331	198.016	300.545	65.565	153.033	352.099	32.949	290.115	269.695	25.967	361.792	309.083	29.132
2223	22.22000	367.995	339.595	1602.846	241.266	484.334	1364.783	199.311	605.747	1065.009	418.813	563.377	1105.351	254.342	203.766	1351.309	268.201	81.377	1054.511	428.555	241.243	1066.004	264.894	547.360	819.471	439.618	491.502	495.436	254.981	456.358	132.201	191.370	407.986	114.106	329.509	477.657	64.268	384.589	437.663	59.490	234.714	148.443	825.910	247.129	229.932	455.617	198.179	300.752	65.761	152.984	352.542	33.139	290.025	269.604	25.993	361.976	308.987	29.140
2224	22.23000	378.019	339.931	1602.306	251.130	483.736	1363.866	208.106	604.346	1063.362	427.606	563.005	1103.735	264.316	203.160	1351.151	278.159	80.123	1054.497	438.020	240.344	1066.093	275.850	546.788	819.861	449.393	486.144	495.028	287.148	454.156	123.995	223.902	405.970	102.120	364.908	475.759	60.069	420.636	436.022	57.996	242.990	147.819	824.918	251.150	229.781	455.607	198.464	301.073	66.057	152.876	352.943	33.349	290.111	269.636	26.010	362.087	309.001	29.095
2225	22.24000	388.251	339.931	1600.935	260.945	483.103	1362.730	216.499	603.117	1062.485	436.128	562.278	1101.499	274.745	202.513	1350.884	288.118	79.039	1054.276	447.917	239.370	1065.445	286.264	546.162	820.428	465.788	487.098	498.144	320.205	451.971	116.259	257.380	403.913	91.324	400.360	474.000	56.412	456.663	433.934	56.671	251.029	147.367	823.848	255.550	229.855	455.449	198.741	301.420	66.154	152.974	353.369	33.566	289.943	269.532	25.936	362.124	308.812	29.113
2226	22.25000	397.952	340.394	1600.209	270.923	482.664	1361.369	225.041	601.585	1060.706	444.783	561.630	1099.223	285.054	201.860	1350.414	298.050	78.005	1053.854	457.585	238.778	1064.638	296.935	545.635	820.139	474.675	482.712	496.984	354.433	448.276	106.684	292.351	400.405	81.154	435.390	472.172	53.288	492.175	432.530	56.329	259.612	146.871	822.383	260.932	229.996	454.845	199.088	301.699	66.268	152.760	354.194	33.859	290.017	269.480	25.852	362.171	308.666	29.029
2227	22.26000	408.462	340.731	1599.213	280.784	482.121	1359.720	233.834	600.224	1058.666	453.894	561.308	1096.940	295.326	201.224	1349.666	307.857	77.048	1053.300	467.140	237.994	1063.688	308.017	545.320	819.837	485.373	479.623	495.895	386.394	446.240	101.450	326.727	397.378	71.849	470.216	470.251	50.977	527.067	431.423	56.579	267.768	146.414	821.288	266.166	229.860	454.179	199.538	302.037	66.360	152.891	354.617	34.066	290.227	269.451	25.827	362.600	308.379	28.929
2228	22.27000	418.674	341.172	1598.363	290.643	481.734	1358.278	242.469	598.789	1057.161	462.945	560.548	1094.554	305.874	200.515	1348.836	317.781	76.091	1052.517	477.204	237.244	1062.518	318.734	544.560	818.473	496.871	478.175	494.645	418.557	443.394	96.080	361.120	394.419	63.902	504.945	467.969	49.419	561.786	429.953	56.975	276.183	145.799	820.020	271.765	229.773	453.737	199.987	302.384	66.568	152.726	355.178	34.642	289.896	269.667	25.735	362.433	308.508	28.738
2229	22.28000	429.073	341.654	1596.751	300.536	481.293	1356.626	251.317	597.314	1055.071	472.390	559.994	1091.507	316.190	199.965	1347.928	327.960	75.059	1051.696	487.075	236.299	1061.254	329.627	544.365	816.941	507.687	477.145	493.504	450.712	441.327	90.504	395.085	391.479	56.817	539.266	465.208	48.478	596.165	428.282	58.285	284.671	145.429	818.949	277.291	229.790	453.402	200.487	302.738	66.680	152.912	355.638	35.000	289.851	269.811	25.714	362.533	308.451	28.680
2230	22.29000	439.415	341.580	1595.413	310.602	480.945	1354.836	260.397	595.801	1052.755	481.393	559.362	1089.016	326.395	199.644	1346.826	337.950	74.120	1050.910	496.948	235.420	1059.896	340.841	544.149	815.366	514.229	472.845	489.250	482.066	438.787	87.209	427.843	389.058	51.229	573.019	461.703	48.044	629.541	425.381	59.743	292.660	144.900	818.409	284.166	229.889	452.241	200.960	303.136	66.894	153.093	356.019	35.436	289.296	270.210	25.876	362.688	308.384	28.525
2231	22.30000	449.415	342.305	1593.591	320.836	480.599	1353.022	269.523	594.276	1050.751	490.582	558.357	1085.737	336.813	199.201	1345.528	347.955	73.171	1049.508	507.211	234.394	1058.406	351.377	543.865	813.464	525.561	473.746	487.443	513.232	435.976	84.478	460.097	386.686	46.269	606.104	457.790	48.001	661.982	421.357	62.186	301.451	144.750	817.824	291.041	230.111	451.170	201.550	303.490	67.283	153.324	356.454	35.783	289.222	270.361	25.992	361.925	308.744	28.508
2232	22.31000	460.156	342.997	1591.973	330.734	480.214	1351.063	278.519	592.732	1048.273	499.977	557.762	1083.322	347.288	198.874	1344.091	358.372	72.309	1048.449	517.459	233.553	1057.035	363.064	543.653	811.409	532.909	471.139	483.397	543.255	433.257	82.550	491.511	384.199	42.817	638.452	453.760	48.869	693.241	416.193	66.263	309.788	144.454	816.519	297.736	230.351	449.895	202.150	303.865	67.577	153.403	356.797	36.279	289.845	270.139	26.266	362.643	308.436	28.400
2233	22.32000	470.286	343.050	1590.173	340.769	479.988	1348.969	287.701	591.286	1046.130	509.225	556.729	1080.373	357.619	198.420	1342.707	368.411	71.452	1047.188	527.496	232.707	1055.593	374.309	543.699	808.975	543.700	472.226	481.805	572.138	430.674	81.091	521.621	381.487	39.713	668.696	450.281	50.397	722.849	410.991	70.675	318.332	144.271	816.151	305.420	230.622	448.391	202.656	304.196	68.141	153.596	357.325	36.806	289.818	270.317	26.240	362.633	308.088	28.317
2234	22.33000	480.635	343.832	1588.179	350.980	479.748	1346.869	297.233	589.818	1043.713	519.051	556.092	1077.828	367.933	198.176	1341.116	378.782	70.669	1045.764	537.865	231.913	1053.800	385.645	543.553	806.236	552.878	471.945	479.762	598.273	428.004	80.147	550.020	378.913	37.106	696.912	447.398	53.042	750.622	406.370	75.563	326.662	144.205	815.498	312.417	231.043	447.059	203.075	304.395	68.548	153.975	357.690	37.439	289.752	270.528	26.384	362.649	307.970	28.305
2235	22.34000	490.840	344.086	1586.393	360.913	479.523	1344.707	306.630	588.621	1041.095	528.421	554.946	1075.070	378.253	197.923	1339.271	389.311	70.050	1044.148	548.477	231.040	1051.964	397.040	543.659	803.485	563.380	473.762	477.594	622.817	426.331	80.149	576.910	376.076	35.149	722.920	445.622	56.381	776.384	403.254	80.530	335.537	144.064	814.479	319.315	231.275	445.798	203.552	304.592	68.990	154.240	358.098	38.247	289.761	270.706	26.353	362.706	307.943	28.284
2236	22.35000	500.963	344.579	1584.397	370.997	479.413	1342.526	316.827	587.496	1038.533	538.161	554.113	1072.435	388.482	197.850	1337.655	399.646	69.259	1042.824	559.074	230.260	1050.232	408.614	543.686	800.910	560.411	462.661	464.489	645.438	424.924	80.638	601.451	374.862	34.137	746.688	444.313	59.871	799.809	401.763	85.768	344.477	143.797	813.826	325.655	230.971	444.920	204.046	304.703	69.505	154.527	358.581	39.392	289.791	270.842	26.456	362.665	308.041	28.153
2237	22.36000	511.650	345.128	1582.850	381.102	479.451	1340.314	326.502	586.468	1035.705	548.084	552.985	1069.710	398.775	197.802	1335.869	410.257	68.602	1041.054	569.520	229.536	1048.457	419.996	543.375	798.357	568.698	462.311	461.471	666.888	424.122	81.012	623.753	374.675	32.640	768.695	442.925	63.232	820.833	401.535	90.448	353.846	143.728	813.005	331.890	230.813	443.900	204.441	304.885	70.379	154.848	359.025	40.401	289.942	271.042	26.540	362.724	308.123	28.125
2238	22.37000	521.953	345.607	1580.668	391.251	479.456	1337.945	336.774	585.342	1033.116	558.143	552.098	1067.281	409.201	197.825	1334.129	420.850	68.136	1039.551	580.277	228.902	1046.761	431.533	543.389	795.933	579.227	461.976	460.576	686.484	423.369	81.006	643.983	375.015	31.749	789.059	441.700	66.258	840.025	401.154	94.437	363.100	143.863	812.100	338.083	230.349	443.195	204.937	305.292	71.091	155.464	359.667	41.761	289.871	271.301	26.563	362.762	308.208	28.078
2239	22.38000	532.098	346.316	1578.998	401.387	479.521	1336.068	346.938	584.515	1030.354	568.166	550.786	1064.923	419.602	197.768	1332.464	431.381	67.624	1038.090	591.007	228.172	1044.954	443.656	542.860	794.112	592.387	463.843	459.957	703.699	422.789	81.243	662.205	375.314	30.239	807.495	440.110	68.597	856.903	399.942	97.240	373.002	143.828	810.827	343.952	229.931	442.389	205.433	305.784	72.035	156.181	360.996	43.270	289.970	271.831	26.656	362.767	308.195	28.184
2240	22.39000	542.706	346.975	1577.519	411.732	479.835	1334.021	357.472	583.654	1027.900	578.733	550.024	1062.651	430.180	197.926	1330.841	442.258	67.234	1036.646	601.871	227.844	1043.288	455.155	542.477	792.454	604.551	464.704	458.470	718.558	422.042	80.502	677.892	374.770	29.030	823.167	438.520	69.075	872.003	398.298	98.601	382.640	143.645	809.835	350.085	229.435	441.640	206.141	306.076	73.527	156.809	361.873	45.606	289.955	272.077	26.719	362.896	308.110	28.203
2241	22.40000	552.820	347.407	1576.235	422.258	480.072	1332.083	368.267	583.043	1025.312	588.903	549.047	1060.348	440.784	197.994	1329.560	452.974	66.984	1035.268	612.651	227.408	1041.493	467.251	541.682	790.524	612.089	461.350	454.970	732.095	420.683	79.474	691.168	373.477	27.410	836.391	436.866	68.693	885.212	395.956	98.906	393.300	143.649	808.282	356.260	229.155	440.824	207.068	306.126	75.184	156.859	361.834	48.031	290.000	272.275	26.821	362.877	308.091	28.216
2242	22.41000	563.348	347.954	1574.705	432.883	480.558	1330.370	379.133	582.419	1022.875	600.030	548.652	1058.360	451.267	198.592	1328.274	463.824	66.898	1034.051	623.870	227.086	1040.397	478.524	541.357	789.189	624.390	462.022	454.963	742.745	419.278	77.963	701.972	371.984	25.672	847.534	435.166	67.232	895.971	393.348	97.626	403.587	143.452	806.942	363.051	228.890	440.286	208.118	305.971	77.235	157.214	361.311	50.921	290.148	272.366	26.802	362.726	307.995	28.108
2243	22.42000	573.513	348.526	1573.866	443.777	481.084	1328.571	390.315	581.862	1020.832	611.146	548.458	1056.539	462.067	198.954	1327.297	474.681	66.934	1033.329	634.841	226.861	1039.237	490.550	540.755	787.770	635.231	462.277	453.754	750.822	417.850	75.314	709.962	370.483	23.514	855.935	433.536	64.227	904.497	391.042	94.706	414.028	143.168	805.551	370.408	228.550	439.748	209.017	305.368	79.265	158.008	361.060	54.239	290.339	272.441	26.843	362.661	308.013	28.247
2244	22.43000	584.073	349.379	1573.337	454.817	481.711	1327.136	401.446	581.442	1019.076	622.441	548.007	1054.943	472.731	199.769	1326.331	485.460	67.109	1032.631	646.107	226.762	1038.103	502.502	540.263	787.724	647.030	463.192	453.728	756.473	416.653	72.504	715.379	369.213	21.483	862.029	431.477	59.642	910.584	389.313	90.256	425.028	143.174	803.421	378.732	227.982	439.751	210.594	304.689	81.748	158.613	360.171	58.087	290.631	272.326	26.958	362.456	307.968	28.273
2245	22.44000	594.372	350.163	1572.259	466.187	482.411	1325.648	413.143	581.308	1017.447	634.071	547.866	1053.386	483.536	200.433	1325.801	496.327	67.343	1032.210	657.310	226.777	1037.395	514.606	540.045	786.992	654.278	459.581	450.963	761.237	414.747	68.688	718.296	368.002	19.140	866.326	429.190	54.626	914.544	387.632	84.334	435.291	142.979	802.131	387.684	227.339	439.252	212.031	303.923	84.447	159.194	359.071	62.181	291.104	272.279	27.167	362.379	307.824	28.281
2246	22.45000	604.790	350.540	1571.989	477.748	483.217	1324.200	424.935	581.114	1016.122	645.904	547.924	1051.944	494.438	201.315	1325.296	507.470	67.771	1031.977	668.626	226.685	1036.821	526.493	539.579	786.430	663.234	457.394	449.476	763.991	413.027	65.332	718.042	367.792	18.545	868.459	426.313	48.520	916.788	385.258	77.084	446.913	143.200	800.854	397.043	226.780	438.508	213.844	302.899	87.515	160.421	358.013	66.947	291.463	272.129	27.284	362.284	307.560	28.284
2247	22.46000	615.006	351.696	1571.857	489.577	484.182	1323.169	436.819	581.081	1014.684	657.663	547.837	1050.777	505.349	202.382	1324.937	518.132	68.285	1031.869	679.910	226.818	1036.738	539.444	539.526	787.433	674.270	456.938	448.909	764.622	411.552	62.843	717.701	366.766	16.794	870.201	423.162	41.770	918.332	382.363	68.576	458.939	143.215	799.563	406.926	225.804	437.963	216.140	301.908	90.932	161.933	356.815	72.375	292.039	272.333	27.763	362.327	307.418	28.288
2248	22.47000	625.540	352.420	1571.745	501.500	485.091	1322.136	448.994	581.384	1013.447	669.863	547.895	1049.562	516.748	203.277	1324.763	529.040	68.874	1031.937	691.272	226.897	1036.308	552.081	540.071	787.677	687.857	458.722	450.784	766.730	410.473	62.224	719.634	366.769	19.806	872.917	420.615	34.903	920.764	378.368	57.431	470.740	143.433	798.722	418.151	224.930	437.688	218.440	300.413	94.607	163.986	355.545	78.124	292.809	272.298	28.047	362.525	307.662	28.446
2249	22.48000	635.828	353.133	1571.860	513.310	486.156	1321.340	461.321	581.545	1011.925	682.313	548.341	1049.011	528.577	204.176	1324.893	539.861	69.334	1031.967	702.653	227.070	1036.162	564.971	540.197	787.798	695.542	454.436	448.723	773.761	410.209	62.266	722.612	367.128	23.115	877.368	417.857	29.184	926.337	375.373	49.870	483.177	143.888	797.197	429.909	223.787	436.803	221.029	298.575	99.261	166.534	353.927	84.864	293.543	272.145	28.459	362.589	307.468	28.565
2250	22.49000	646.514	354.080	1572.856	525.113	487.445	1320.853	473.966	582.078	1011.059	695.068	548.647	1048.520	540.244	204.932	1325.132	550.846	70.140	1032.216	714.222	227.411	1036.020	578.065	540.820	790.012	706.714	454.995	449.767	780.417	410.482	61.058	725.431	368.239	25.630	880.871	417.132	27.231	934.266	371.744	42.880	496.043	144.395	796.083	442.648	222.366	435.820	224.719	296.990	103.677	169.931	351.882	92.725	294.049	271.896	28.981	362.742	307.333	28.599
2251	22.50000	657.263	354.890	1573.684	537.111	488.600	1320.750	487.176	582.735	1010.553	707.544	548.735	1047.729	552.258	205.840	1325.880	561.691	71.002	1032.765	725.523	227.704	1036.374	591.245	541.700	791.843	712.807	451.790	449.061	783.471	409.952	60.490	726.634	369.012	26.957	881.602	419.382	26.163	940.629	368.860	37.032	509.533	144.803	795.203	456.123	220.491	435.238	229.139	295.185	109.205	174.813	350.485	100.986	294.515	271.763	29.542	362.694	307.220	28.698
2252	22.51000	667.783	355.830	1574.727	549.312	489.622	1320.885	499.952	583.087	1010.016	720.565	549.001	1048.145	564.254	206.951	1326.882	572.449	71.924	1033.547	737.030	227.942	1036.478	604.673	542.082	795.059	726.438	456.674	453.808	783.374	408.834	61.226	727.462	368.891	27.566	882.000	422.076	25.023	945.480	367.565	32.544	523.639	145.174	794.628	471.281	218.180	434.411	234.113	293.522	115.089	180.309	349.204	110.699	295.388	271.478	30.424	362.880	306.905	28.726
2253	22.52000	678.548	356.497	1576.116	561.282	490.655	1321.355	513.305	583.772	1009.805	733.342	549.410	1048.344	576.457	208.063	1328.071	583.051	72.932	1034.940	748.474	228.323	1036.793	617.600	542.718	798.110	732.810	454.128	454.380	784.469	408.117	61.308	727.918	368.579	27.967	882.776	421.270	25.430	948.999	366.960	29.672	537.617	145.911	793.197	487.909	215.509	433.109	241.176	291.769	121.846	187.999	348.059	121.583	296.814	271.490	32.060	362.852	306.701	28.778
2254	22.53000	689.568	357.358	1577.454	573.026	491.691	1321.977	526.828	584.720	1010.651	746.495	549.892	1049.568	588.472	208.936	1329.391	593.734	73.985	1036.218	759.923	228.665	1037.731	631.165	543.500	801.709	746.377	457.827	458.991	785.487	407.926	61.084	728.216	368.236	28.061	882.886	420.437	25.667	950.580	367.360	28.377	551.578	146.499	792.253	506.158	212.435	432.296	249.584	290.125	129.486	198.385	346.687	133.421	299.158	271.247	34.360	362.987	306.496	28.800
2255	22.54000	700.451	358.335	1578.894	585.082	492.583	1322.814	540.352	585.442	1011.429	759.644	550.350	1050.313	600.325	209.772	1330.998	604.574	74.778	1037.864	771.180	228.977	1038.728	644.202	544.642	805.661	749.787	451.267	455.902	785.611	407.804	61.337	728.192	368.312	28.084	883.004	421.095	25.449	950.252	368.352	28.060	566.540	146.750	791.693	524.267	209.231	431.694	260.387	288.300	137.427	211.184	345.212	146.219	302.336	271.164	37.074	363.764	306.691	28.945
2256	22.55000	711.670	359.363	1580.227	597.086	493.253	1323.958	553.579	586.167	1012.400	772.756	550.542	1051.968	612.203	210.604	1332.624	615.369	75.767	1039.705	782.786	229.362	1040.187	656.619	546.333	809.369	754.915	446.385	455.183	786.015	407.791	61.293	728.309	368.431	28.028	883.232	421.248	25.381	949.660	369.259	27.777	580.957	147.306	790.128	543.665	206.221	430.108	273.699	285.917	145.968	227.039	343.625	159.431	307.175	270.417	41.044	364.228	307.517	28.184
2257	22.56000	722.699	360.324	1581.359	608.924	493.668	1325.015	566.961	587.011	1013.897	785.995	550.975	1053.862	623.729	211.491	1334.170	626.424	76.471	1041.561	794.006	229.757	1041.919	669.031	547.731	813.383	773.637	455.118	466.904	786.295	408.008	61.567	728.293	368.709	28.080	883.298	421.380	25.236	949.581	369.898	27.593	595.185	148.181	788.602	565.654	202.063	428.387	288.868	283.081	154.867	244.437	341.679	172.884	312.659	270.137	46.593	363.853	307.919	27.029
2258	22.57000	733.533	361.006	1582.908	621.128	494.106	1326.117	580.327	587.942	1015.100	799.138	551.249	1055.995	635.000	212.241	1335.607	637.116	77.148	1043.617	805.407	230.019	1044.025	680.555	549.189	815.840	783.768	457.189	468.599	786.207	408.207	61.779	728.200	368.944	28.203	883.320	421.811	25.056	950.045	369.862	27.397	609.021	148.950	787.136	589.103	197.898	426.718	304.214	280.369	163.726	262.305	339.039	186.137	320.380	268.580	54.495	365.404	307.750	29.260
2259	22.58000	744.158	361.584	1584.792	633.452	494.379	1327.379	593.677	588.974	1016.751	812.179	550.953	1058.333	646.151	212.789	1337.203	648.149	77.601	1045.222	816.529	230.044	1045.977	691.226	550.431	818.193	789.535	455.300	466.967	786.367	408.375	61.708	728.126	369.090	28.096	883.301	421.919	25.044	950.383	369.431	27.296	623.078	149.287	785.686	611.767	193.330	424.807	320.481	278.260	173.468	279.840	335.350	198.712	331.694	266.644	64.618	372.450	306.289	33.427
2260	22.59000	754.954	362.144	1585.944	645.863	494.756	1328.735	606.709	589.993	1018.290	825.373	550.714	1060.254	656.826	213.079	1338.529	659.101	77.931	1046.456	827.964	230.227	1048.036	702.047	551.932	820.207	796.338	456.015	466.473	786.561	408.599	61.584	728.029	369.252	28.088	883.219	422.397	24.787	950.581	369.060	27.217	636.955	149.205	784.661	636.036	188.973	422.388	339.303	276.373	182.614	298.517	331.331	209.926	346.876	263.513	75.113	384.565	303.628	39.047
2261	22.60000	765.982	362.670	1587.689	658.132	495.002	1330.099	619.940	591.185	1020.174	838.446	550.154	1062.200	667.340	213.098	1339.850	669.714	78.256	1047.523	838.999	230.253	1049.833	711.759	552.721	821.000	803.506	457.538	465.710	786.942	408.829	61.314	727.838	369.414	28.205	883.169	422.530	24.691	950.376	368.855	27.269	650.026	149.151	783.930	660.715	185.067	421.084	359.108	274.348	192.259	317.646	329.113	218.944	363.744	258.745	85.279	400.143	298.815	47.014
2262	22.61000	776.960	362.986	1588.873	670.347	495.022	1331.722	633.588	592.339	1021.572	851.665	549.744	1064.224	677.634	212.829	1341.139	680.474	78.433	1048.662	849.849	230.054	1051.717	721.758	552.926	822.055	808.996	458.789	466.021	787.207	408.921	61.238	727.712	369.501	28.106	883.195	422.666	24.588	950.262	368.964	27.160	662.892	148.706	783.210	684.907	182.336	420.854	378.545	273.306	201.194	337.395	330.234	225.796	382.708	253.933	94.736	419.116	293.397	55.368
2263	22.62000	788.158	363.382	1590.019	682.699	494.939	1333.217	646.704	593.126	1022.625	864.412	548.570	1066.252	687.653	212.556	1342.153	690.998	78.703	1049.658	860.377	230.098	1053.480	731.255	553.171	823.254	812.321	459.399	465.717	787.225	408.995	61.124	727.517	369.551	28.146	883.125	422.842	24.623	950.317	369.161	27.084	675.340	148.167	784.549	708.400	180.611	422.216	398.697	271.940	208.432	358.981	330.691	230.963	404.219	249.253	102.441	440.872	287.420	61.081
2264	22.63000	798.893	363.250	1591.273	694.775	494.687	1334.965	660.225	594.303	1024.948	877.272	547.553	1068.412	697.374	212.277	1343.393	701.265	78.857	1050.177	871.025	229.830	1055.101	740.263	553.021	823.531	812.515	457.728	463.611	787.457	408.986	61.063	727.485	369.624	28.115	883.086	422.919	24.543	950.407	369.379	26.936	687.286	148.510	785.461	731.842	178.557	424.780	422.344	269.136	213.207	381.773	329.552	234.745	427.722	245.030	108.123	463.961	281.254	66.205
2265	22.64000	810.128	362.817	1592.674	706.494	494.317	1336.793	673.121	595.109	1026.310	890.119	546.559	1070.683	706.898	211.878	1344.512	711.710	78.987	1051.030	881.584	229.178	1056.499	749.221	552.563	823.137	816.500	459.414	464.823	787.763	408.869	61.089	727.356	369.440	28.072	883.067	422.960	24.518	950.485	369.524	26.826	698.835	148.378	787.448	754.864	176.926	428.118	447.092	266.071	216.158	404.389	326.131	236.864	453.746	241.302	112.422	489.499	275.737	70.299
2266	22.65000	821.447	362.354	1593.767	718.073	494.056	1338.641	686.968	596.035	1028.951	902.753	545.595	1073.220	716.313	211.396	1345.806	721.777	79.268	1051.863	891.839	228.559	1058.193	757.685	551.703	823.583	816.510	457.178	462.626	787.848	408.864	61.127	727.036	369.537	28.112	883.012	423.023	24.525	950.431	369.521	26.780	709.538	148.591	790.217	777.920	175.285	431.923	472.163	263.028	217.581	427.330	321.974	236.957	481.581	238.288	114.384	518.124	271.156	73.064
