X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
21.938068	-3.067496e-06	-6.395027e-06	-5.567400e-06	-6.410207e-06	
21.939069	-1.415595e-06	-1.209830e-05	-1.237360e-05	-4.172493e-06	
21.940070	-3.715945e-06	-1.798820e-05	-1.068212e-05	2.968902e-06	
21.941071	-3.361673e-06	-1.969963e-05	-8.239581e-06	9.986527e-06	
21.942072	-2.094997e-06	-2.393721e-05	-6.254043e-06	1.256819e-05	
21.943073	-3.314602e-06	-2.536612e-05	-5.143403e-07	9.160407e-06	
21.944074	-1.764752e-06	-2.402151e-05	2.293189e-06	2.820138e-06	
21.945075	-1.602045e-06	-2.072033e-05	6.338843e-06	7.202313e-07	
21.946076	-2.134722e-06	-1.710109e-05	8.477633e-06	1.005246e-06	
21.947076	2.537979e-06	-1.627705e-05	7.492665e-07	1.927905e-06	
21.948077	5.635886e-06	-1.429910e-05	3.404308e-07	8.235235e-06	
21.949078	3.508688e-06	-9.556106e-06	6.277173e-06	8.822042e-06	
21.950079	-9.650552e-07	-6.995638e-06	9.947416e-06	2.836150e-06	
21.951080	-3.879860e-06	-3.560238e-06	7.211013e-06	-4.069509e-07	
21.952081	-2.823216e-06	2.248358e-07	-1.268645e-05	-5.059048e-06	
21.953082	-1.457546e-06	-3.069298e-06	-1.793908e-05	-3.671419e-06	
21.954083	-1.915723e-06	-2.332866e-06	1.640937e-06	3.324803e-06	
21.955083	6.548731e-07	7.637122e-06	3.514921e-06	1.553643e-06	
21.956084	4.278528e-06	1.333543e-05	2.804584e-07	-1.762147e-06	
21.957085	3.493878e-07	8.796805e-06	1.175144e-05	-1.790137e-06	
21.958086	-1.365514e-06	-1.682628e-06	6.203564e-06	-3.290019e-06	
21.959087	2.383947e-06	-8.067827e-06	-5.337843e-06	-2.090891e-06	
21.960088	1.141564e-06	-7.590040e-06	3.836763e-06	3.884270e-07	
21.961089	1.525223e-06	-1.470457e-06	8.538862e-06	7.371796e-07	
21.962090	2.798143e-06	-6.441193e-06	5.051395e-06	5.244472e-07	
21.963090	9.811545e-08	2.052579e-06	7.214008e-06	-1.157004e-06	
