NO_OF_SAMPLES	135
FREQUENCY	100
TIME_STAMP	2020-11-06, 17:12:54	195952.96520102
FIRST_SAMPLE	2177
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
2224	22.23000	0.693145	1.244919	3.538142	0.420325	0.288586	0.188387	0.000000	0.000000	0.000000	
2225	22.24000	0.693011	1.086408	3.714776	0.438625	0.243093	0.183382	0.000000	0.000000	0.000000	
2226	22.25000	0.622469	1.087829	3.188105	0.420759	0.261445	0.165135	0.000000	0.000000	0.000000	
2227	22.26000	0.670469	1.177199	3.626722	0.429432	0.242935	0.197305	0.000000	0.000000	0.000000	
2228	22.27000	0.625867	1.222451	3.713088	0.411306	0.261150	0.179010	0.000000	0.000000	0.000000	
2229	22.28000	0.626518	1.199573	3.888206	0.438577	0.252152	0.183515	0.000000	0.000000	0.000000	
2230	22.29000	0.466721	1.268359	3.623008	0.411251	0.288433	0.183796	0.000000	0.000000	0.000000	
2231	22.30000	0.668846	1.109987	3.364065	0.429719	0.243140	0.178859	0.000000	0.000000	0.000000	
2232	22.31000	0.557685	1.222655	3.712102	0.420364	0.270273	0.183652	0.000000	0.000000	0.000000	
2233	22.32000	0.625260	1.154398	3.713164	0.438528	0.270397	0.188178	0.000000	0.000000	0.000000	
2234	22.33000	0.647846	1.153870	3.713391	0.420134	0.297596	0.192907	0.000000	0.000000	0.000000	
2235	22.34000	0.671089	1.199838	3.713404	0.447776	0.252285	0.183540	0.000000	0.000000	0.000000	
2236	22.35000	0.512174	1.200411	3.711880	0.429546	0.252077	0.183545	0.000000	0.000000	0.000000	
2237	22.36000	0.646194	1.110239	3.363458	0.438949	0.243273	0.169650	0.000000	0.000000	0.000000	
2238	22.37000	0.647156	1.200570	3.451023	0.438730	0.233956	0.192710	0.000000	0.000000	0.000000	
2239	22.38000	0.669678	1.177772	3.450809	0.447885	0.252348	0.183557	0.000000	0.000000	0.000000	
2240	22.39000	0.647425	1.245589	3.450471	0.420459	0.261223	0.188280	0.000000	0.000000	0.000000	
2241	22.40000	0.623909	1.110137	3.452154	0.420528	0.206434	0.192497	0.000000	0.000000	0.000000	
2242	22.41000	0.602728	1.222912	3.624782	0.438729	0.261368	0.179017	0.000000	0.000000	0.000000	
2243	22.42000	0.648729	1.108182	3.975709	0.465630	0.297870	0.192806	0.000000	0.000000	0.000000	
2244	22.43000	0.599894	1.200922	3.099589	0.420466	0.288613	0.193011	0.000000	0.000000	0.000000	
2245	22.44000	0.029462	2.172641	5.628286	0.229065	0.241322	0.124443	-43.339869	25.732917	0.000000	
2246	22.45000	-1.136823	-2.144090	19.165377	-1.682551	-0.103852	-0.127191	7.534667	-82.864150	0.000000	
2247	22.46000	-11.987335	-13.168805	130.766421	-16.086955	-2.514509	-1.677163	22.637603	-118.539756	0.000000	
2248	22.47000	-17.419096	-4.780426	190.844689	-22.546237	-3.809052	-1.939148	23.351675	-116.681185	0.000000	
2249	22.48000	-19.707407	14.664105	191.539292	-20.945931	-3.891619	-1.390019	24.174475	-111.957455	0.000000	
2250	22.49000	-21.032453	36.892172	228.119063	-21.492792	-5.255246	0.044656	26.467052	-100.221755	0.000000	
2251	22.50000	-10.457369	50.006222	292.192100	-24.305878	-7.877317	1.267223	28.135313	-89.565208	0.000000	
2252	22.51000	-1.904638	64.182115	362.795799	-27.843460	-10.327817	1.712840	28.423057	-83.358008	0.000000	
2253	22.52000	-7.367589	79.277257	422.066628	-30.009135	-11.485559	2.203258	27.656107	-78.147913	0.000000	
2254	22.53000	-11.591902	85.467189	474.061720	-32.496786	-12.352963	2.760381	26.780683	-75.295719	0.000000	
2255	22.54000	-3.283169	90.430754	518.068108	-34.469702	-13.947855	3.318718	26.922023	-73.052035	0.000000	
2256	22.55000	1.520057	98.322565	565.610713	-36.473137	-15.547573	4.188047	27.126741	-70.972735	0.000000	
2257	22.56000	8.982409	101.993376	619.626334	-39.382681	-17.537076	4.926152	27.469469	-69.678206	0.000000	
2258	22.57000	15.770182	102.274901	670.415594	-42.354119	-19.525476	5.481626	27.930594	-68.813908	0.000000	
2259	22.58000	20.649460	98.711517	703.131145	-44.002873	-20.914248	5.701974	28.317079	-67.733226	0.000000	
2260	22.59000	25.554992	95.059645	718.035167	-44.037658	-21.948359	5.852398	28.891271	-66.163060	0.000000	
2261	22.60000	29.703886	90.529846	723.454051	-43.009840	-22.670878	5.921542	29.442541	-63.993179	0.000000	
2262	22.61000	31.371865	85.127779	728.753220	-41.870601	-23.191205	5.755836	29.849150	-61.665082	0.000000	
2263	22.62000	31.653730	79.983904	733.322529	-40.528391	-23.480712	5.379699	30.041009	-59.167429	0.000000	
2264	22.63000	30.809533	76.300292	728.209409	-38.130865	-23.467209	4.864908	30.281500	-56.091618	0.000000	
2265	22.64000	28.820506	71.794879	717.733811	-35.357038	-23.139354	4.268474	30.381110	-52.801465	0.000000	
2266	22.65000	26.007726	66.498465	707.165432	-32.629143	-22.702636	3.648688	30.380301	-49.440651	0.000000	
2267	22.66000	24.096416	61.997216	694.234345	-29.591274	-22.236271	3.172870	30.389136	-45.735161	0.000000	
2268	22.67000	23.090616	57.915197	675.436024	-26.194997	-21.710607	2.703163	30.523216	-41.751020	0.000000	
2269	22.68000	22.557777	53.890188	651.116812	-22.422396	-21.052747	2.225633	30.695084	-37.286465	0.000000	
2270	22.69000	22.190441	49.711502	623.734694	-18.676379	-20.303197	1.767239	30.875574	-32.669966	0.000000	
2271	22.70000	22.035230	45.686059	597.761184	-15.150489	-19.619907	1.373017	31.095487	-27.941832	0.000000	
2272	22.71000	22.341998	41.518400	573.548942	-11.816604	-18.992743	0.941353	31.304051	-23.037636	0.000000	
2273	22.72000	22.707946	37.069519	552.586209	-8.803668	-18.423607	0.517937	31.444817	-18.154830	0.000000	
2274	22.73000	22.981785	32.542089	536.096128	-6.111677	-17.958239	0.074970	31.531382	-13.368437	0.000000	
2275	22.74000	22.924491	28.410489	525.562037	-3.731755	-17.651729	-0.387518	31.589623	-8.803121	0.000000	
2276	22.75000	22.985185	24.469939	520.290133	-1.673075	-17.485657	-0.855742	31.588431	-4.637557	0.000000	
2277	22.76000	22.819858	20.973754	519.222205	0.146852	-17.432049	-1.310757	31.563399	-0.873903	0.000000	
2278	22.77000	22.493230	17.104733	522.801456	1.682629	-17.463395	-1.836231	31.430487	2.368485	0.000000	
2279	22.78000	22.072731	13.089405	530.677395	2.997370	-17.570681	-2.339773	31.194075	5.119907	0.000000	
2280	22.79000	21.376244	8.839564	542.758741	4.146843	-17.780267	-2.904464	30.931488	7.446797	0.000000	
2281	22.80000	20.533331	4.766859	557.201671	5.359159	-18.026643	-3.451095	30.625753	9.733380	0.000000	
2282	22.81000	19.318907	1.554192	573.385801	6.680400	-18.336888	-3.955964	30.379853	11.999697	0.000000	
2283	22.82000	18.242342	-1.613239	589.918230	8.256696	-18.663764	-4.424155	30.148358	14.562802	0.000000	
