X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
12.959230	-7.757227e-06	-2.482644e-05	2.562489e-05	3.188639e-06	
12.960231	-5.041787e-06	-2.489172e-05	3.121072e-05	3.392438e-06	
12.961231	1.341659e-06	-2.437551e-05	4.493410e-05	4.836880e-06	
12.962231	5.319134e-06	-1.634569e-05	4.785436e-05	4.401002e-06	
12.963231	4.529482e-06	-1.751264e-05	4.289004e-05	2.527597e-06	
12.964231	2.844429e-06	-1.425622e-05	3.721646e-05	3.380593e-06	
12.965231	4.485830e-07	-2.840082e-06	2.238921e-05	-5.490588e-07	
12.966231	-8.696909e-06	3.507570e-06	1.454799e-06	-6.746875e-06	
12.967232	-1.453608e-05	2.879659e-06	-2.678694e-05	-1.648204e-06	
12.968232	-7.828928e-06	-1.910249e-06	-5.698542e-05	8.718531e-06	
12.969232	8.496246e-08	-6.158949e-06	-7.766390e-05	6.509771e-06	
12.970232	3.173358e-06	-5.339716e-06	-8.905119e-05	-3.540960e-06	
12.971232	1.474179e-06	-3.123660e-06	-9.114792e-05	-8.118907e-06	
12.972232	2.439294e-06	-8.227537e-07	-7.687583e-05	-7.965772e-06	
12.973233	7.651231e-06	6.293144e-06	-6.011694e-05	-7.083035e-06	
12.974233	3.225520e-06	7.290090e-06	-6.830051e-05	-7.145313e-06	
12.975233	-4.554044e-06	1.428584e-06	-6.010313e-05	-7.932188e-06	
12.976233	-5.783071e-06	8.319233e-06	-7.300165e-06	-1.149361e-05	
12.977233	-8.657129e-06	1.288042e-05	4.056059e-05	-1.553696e-05	
12.978233	-1.417019e-05	1.411300e-06	7.534528e-05	-1.249773e-05	
12.979233	-1.726055e-05	-3.404569e-06	9.703010e-05	-7.589938e-06	
12.980234	-1.289924e-05	9.550947e-06	9.700526e-05	-4.328123e-06	
12.981234	-1.354446e-06	2.850028e-05	1.018720e-04	1.310081e-06	
12.982234	1.223883e-05	2.141795e-05	1.012266e-04	8.358255e-06	
12.983234	3.000560e-05	-7.539164e-06	7.738838e-05	1.241042e-05	
12.984234	4.303035e-05	-1.248488e-05	2.972061e-05	8.701312e-06	
12.985234	4.130355e-05	6.948658e-06	-3.103928e-05	5.987421e-06	
12.986234	3.068534e-05	2.159619e-05	-5.699558e-05	1.044810e-05	
12.987235	2.158454e-05	1.625111e-05	-6.086703e-05	1.797194e-05	
12.988235	1.858244e-05	5.344612e-06	-6.783279e-05	2.796494e-05	
12.989235	3.181126e-06	8.909300e-06	-4.824540e-05	3.150778e-05	
12.990235	-2.001979e-05	1.144022e-05	-2.302198e-05	2.444804e-05	
12.991235	-2.438204e-05	5.273595e-07	4.220523e-05	1.229067e-05	
12.992235	-2.300970e-05	-1.292342e-05	1.776587e-04	-2.357964e-06	
12.993236	-2.391407e-05	-1.498670e-05	2.206090e-04	-1.294191e-05	
12.994236	-2.060029e-05	-1.020722e-05	1.107730e-04	-1.730371e-05	
12.995236	-2.211758e-05	-1.064211e-05	-9.180082e-06	-2.140905e-05	
12.996236	-2.770283e-05	-1.205105e-05	-6.691035e-05	-2.189647e-05	
12.997236	-3.173250e-05	-1.689121e-05	-8.822297e-05	-1.503301e-05	
12.998236	-2.566416e-05	-1.417012e-05	-1.189224e-04	-9.173399e-06	
12.999236	-9.265747e-06	3.097617e-06	-1.415679e-04	-4.192420e-06	
13.000237	-2.324527e-06	3.543503e-06	-1.106707e-04	1.517129e-06	
13.001237	-1.589617e-06	-8.636433e-06	-8.758301e-05	9.233205e-07	
13.002237	5.073994e-06	-9.069494e-06	-1.134113e-04	-4.199796e-06	
13.003237	7.348599e-06	3.616210e-08	-1.250111e-04	-1.185456e-05	
13.004237	5.653181e-06	2.024073e-05	-1.008382e-04	-2.090034e-05	
13.005237	7.517867e-06	3.226968e-05	-6.652495e-05	-2.450668e-05	
13.006237	5.654050e-06	1.257001e-05	-1.430030e-05	-2.131514e-05	
13.007238	1.576009e-07	-9.241439e-06	4.872382e-05	-1.322044e-05	
13.008238	3.191382e-06	-8.540791e-06	9.230949e-05	-4.357560e-06	
13.009238	9.588532e-06	-6.865204e-06	1.222822e-04	5.430618e-06	
13.010238	9.250748e-06	2.288432e-06	1.305560e-04	1.748210e-05	
13.011238	1.176951e-05	2.125229e-05	1.237108e-04	1.828198e-05	
13.012238	1.717236e-05	1.109197e-05	1.309067e-04	1.251649e-05	
13.013239	1.302545e-05	-1.219944e-05	1.101513e-04	1.508613e-05	
13.014239	5.634675e-06	-2.146019e-05	9.350850e-05	1.582981e-05	
13.015239	7.731573e-06	-2.146889e-05	1.327446e-04	1.612937e-05	
13.016239	9.927105e-06	-1.322730e-05	1.295385e-04	1.938150e-05	
13.017239	8.870755e-06	-1.272172e-05	3.379646e-05	1.445969e-05	
13.018239	1.578697e-05	-4.137497e-06	-1.033160e-04	6.146925e-06	
13.019239	1.845774e-05	1.499762e-05	-1.939562e-04	-3.731950e-07	
13.020240	2.100117e-05	1.525879e-05	-1.863712e-04	-4.326611e-06	
13.021240	3.309923e-05	2.132866e-05	-1.405923e-04	5.003855e-07	
13.022240	3.116299e-05	3.231742e-05	-9.266512e-05	8.262772e-06	
13.023240	1.553584e-05	2.359233e-05	-4.666357e-05	1.324865e-05	
13.024240	1.621584e-06	8.301715e-06	-1.632818e-05	1.984992e-05	
13.025240	-8.000610e-06	-2.215914e-05	-3.924671e-06	1.798952e-05	
13.026240	-1.632915e-05	-4.872274e-05	-1.085205e-05	3.507850e-06	
13.027241	-2.365245e-05	-4.136837e-05	-3.476587e-06	-6.733025e-06	
13.028241	-2.355081e-05	-2.619695e-05	2.857880e-05	-9.253245e-06	
13.029241	-2.183427e-05	1.673326e-05	5.857644e-05	-6.442548e-06	
13.030241	-2.000695e-05	6.037463e-05	7.586041e-05	6.459339e-07	
13.031241	-1.982176e-05	2.405576e-05	5.888991e-05	2.276648e-06	
13.032241	-2.241638e-05	-7.157346e-06	7.288679e-06	-5.347462e-06	
13.033242	-2.121694e-05	1.332127e-05	-3.103794e-05	-2.071271e-05	
13.034242	-2.384237e-05	4.162225e-06	-4.705765e-05	-3.135489e-05	
13.035242	-2.121497e-05	-8.085276e-06	-6.566503e-05	-2.527666e-05	
13.036242	-8.766043e-06	4.730434e-06	-8.732993e-05	-1.924126e-05	
13.037242	-2.816013e-06	3.879988e-06	-9.447170e-05	-1.803839e-05	
13.038242	1.157939e-06	-5.403194e-06	-1.873815e-05	-6.508316e-06	
13.039242	2.269676e-06	-1.226258e-05	9.017067e-05	-2.048550e-06	
13.040243	2.215962e-06	-1.228859e-05	9.844060e-05	-1.406752e-05	
13.041243	3.391262e-06	-4.226233e-06	1.044527e-04	-1.438937e-05	
13.042243	-7.799934e-06	-3.152938e-06	1.455340e-04	-2.554033e-06	
13.043243	-1.468091e-05	-1.954017e-06	1.034756e-04	5.209995e-06	
13.044243	-6.292119e-06	-1.252525e-07	5.006638e-05	1.126080e-05	
13.045243	2.778736e-06	-2.669788e-06	3.584470e-05	9.246154e-06	
13.046243	7.005718e-06	-3.449025e-06	-2.021465e-06	8.360376e-07	
13.047244	1.961406e-06	-1.790488e-05	-1.724332e-05	2.030243e-06	
13.048244	2.083236e-06	-2.471510e-05	1.599031e-05	7.269198e-06	
13.049244	1.551359e-05	1.211160e-05	5.828127e-07	3.961941e-06	
13.050244	1.738294e-05	3.048499e-05	-5.553881e-05	-2.880213e-06	
13.051244	3.029726e-06	-4.089750e-05	-6.145787e-05	-4.768888e-06	
13.052244	-1.056011e-05	-1.213253e-04	-5.907961e-05	-3.344211e-06	
13.053244	-1.508394e-05	-1.280363e-04	-7.460104e-05	-1.880754e-07	
13.054245	-8.006662e-06	-7.616737e-05	-6.293712e-05	8.467354e-06	
13.055245	8.863864e-06	8.194141e-05	-5.508247e-05	1.856905e-05	
13.056245	3.140643e-05	2.168187e-04	-7.918812e-05	2.293588e-05	
13.057245	4.355039e-05	1.217965e-04	-6.425793e-05	2.462470e-05	
13.058245	3.763592e-05	2.358805e-05	-2.813613e-05	2.352592e-05	
13.059245	2.957344e-05	8.120698e-05	-1.084627e-04	1.248130e-05	
13.060246	1.671544e-05	7.874491e-05	-1.316071e-04	3.887121e-06	
13.061246	2.056749e-06	-8.382599e-06	8.269808e-05	1.025467e-05	
13.062246	1.477490e-06	-1.203152e-05	1.720059e-04	9.775722e-06	
13.063246	2.047130e-06	4.694992e-05	3.784181e-05	-6.402657e-07	
13.064246	1.375905e-06	3.216365e-05	7.040715e-05	-1.840292e-06	
13.065246	2.002726e-06	-1.558527e-05	1.825481e-04	-5.831701e-06	
13.066246	-1.054030e-05	-4.210590e-05	1.086646e-04	-1.242940e-05	
13.067247	-2.601053e-05	-8.825687e-05	-1.196191e-05	-1.020438e-05	
13.068247	-3.070734e-05	-1.312003e-04	-7.773929e-05	-1.064546e-05	
13.069247	-3.066787e-05	-1.578423e-04	-4.322540e-05	-7.659503e-06	
13.070247	-2.058116e-05	-7.815528e-05	9.137338e-05	8.687259e-07	
13.071247	-5.083435e-07	6.573848e-05	8.862897e-05	-3.680703e-06	
13.072247	5.802145e-06	7.220618e-05	-8.303579e-06	-1.262336e-05	
13.073247	-3.217279e-06	3.118460e-05	3.393628e-05	-1.182059e-05	
13.074248	-7.180597e-06	-1.551392e-05	4.834188e-05	-1.246594e-05	
13.075248	-8.048993e-06	-9.027642e-05	-5.462722e-05	-1.662351e-05	
13.076248	-1.332261e-05	-7.256543e-05	-7.699403e-05	-1.090513e-05	
13.077248	-1.414022e-05	-5.306912e-05	-5.150017e-05	1.577879e-06	
13.078248	-5.502160e-06	-5.239600e-05	-5.981312e-05	7.965468e-06	
13.079248	6.492013e-07	8.365166e-06	-4.168530e-05	8.758345e-06	
13.080249	-7.330639e-08	7.440444e-05	-4.560115e-05	7.798071e-06	
13.081249	4.477261e-06	1.172182e-04	-9.994307e-05	3.143026e-06	
13.082249	1.274523e-05	7.675106e-05	-1.199479e-04	3.906512e-07	
13.083249	2.406647e-05	6.439436e-05	-1.088297e-04	4.655260e-06	
13.084249	3.518691e-05	1.287583e-04	-9.836185e-05	5.771723e-06	
13.085249	2.820971e-05	7.088880e-05	-3.554441e-05	-9.468861e-09	
13.086249	1.674518e-05	1.993073e-05	6.556842e-05	-4.387878e-06	
13.087250	1.205805e-05	6.022984e-05	8.350602e-05	-5.763039e-06	
13.088250	3.752460e-06	2.533724e-05	4.628725e-05	-7.239054e-06	
13.089250	-9.357752e-07	-1.719208e-05	1.038078e-04	-8.820483e-06	
13.090250	-3.993700e-07	-1.712465e-05	1.686682e-04	-6.288931e-06	
13.091250	-2.524691e-07	-3.733056e-05	1.303300e-04	8.950266e-07	
13.092250	-3.519971e-06	-6.325264e-05	7.539047e-05	2.104147e-06	
13.093250	-9.936900e-06	-7.702990e-05	3.564607e-05	-1.553349e-06	
13.094251	-1.764167e-05	-7.795378e-05	3.604129e-05	4.068775e-06	
13.095251	-2.240111e-05	-5.354242e-05	5.523228e-05	9.785855e-06	
13.096251	-1.652769e-05	-3.239466e-06	3.908919e-05	6.568358e-06	
13.097251	-2.123771e-05	1.766391e-05	3.521676e-05	4.975966e-06	
13.098251	-3.293395e-05	-6.539553e-07	2.008858e-05	8.326633e-06	
13.099251	-1.909616e-05	-1.071089e-05	-7.581091e-06	1.596218e-05	
13.100252	-2.689674e-06	-1.544279e-05	-1.711585e-05	1.849122e-05	
13.101252	-7.674671e-07	-1.763768e-05	-6.481373e-05	8.650261e-06	
13.102252	3.293268e-06	-1.562111e-05	-1.264070e-04	-1.892046e-06	
13.103252	5.451992e-06	-1.312349e-05	-1.361283e-04	-6.996445e-06	
13.104252	3.223646e-06	-2.181956e-07	-1.196376e-04	-7.142691e-06	
13.105252	3.541516e-06	1.256841e-05	-1.194866e-04	-4.332293e-06	
13.106252	6.592345e-06	1.547042e-05	-9.812091e-05	-8.010062e-06	
13.107253	8.136751e-06	1.322544e-05	-5.092821e-05	-1.920306e-05	
13.108253	6.784995e-06	1.019398e-05	-5.029456e-05	-2.655072e-05	
13.109253	7.194854e-06	9.162158e-06	-4.065983e-05	-2.778211e-05	
13.110253	1.000926e-05	5.572060e-06	6.170049e-06	-2.799375e-05	
13.111253	1.157794e-05	-2.285976e-06	1.525389e-05	-1.944222e-05	
13.112253	6.334835e-06	-1.337441e-05	4.957835e-05	1.046150e-06	
13.113253	-1.445162e-06	-2.887880e-05	1.148677e-04	1.964861e-05	
13.114254	-6.961160e-06	-4.258320e-05	1.531648e-04	3.145673e-05	
13.115254	-1.913053e-05	-4.402586e-05	1.928624e-04	3.701537e-05	
13.116254	-1.520048e-05	-1.856496e-05	1.580787e-04	2.877842e-05	
13.117254	1.817667e-05	3.377153e-05	2.520773e-05	6.728519e-06	
13.118254	4.554892e-05	8.340868e-05	-4.114758e-05	-7.141109e-06	
13.119254	5.510690e-05	7.926008e-05	6.281828e-06	4.339968e-07	
13.120255	3.976560e-05	2.357061e-05	2.066065e-05	1.491938e-06	
13.121255	-7.857484e-07	4.082559e-06	-3.725769e-05	-9.894956e-06	
13.122255	-4.258179e-05	8.444761e-06	-7.089102e-05	-9.471356e-06	
13.123255	-7.080232e-05	-1.670872e-05	-8.982522e-05	-5.808586e-06	
13.124255	-5.017018e-05	-9.881704e-06	-9.354411e-05	-3.753858e-07	
13.125255	5.202450e-06	1.135533e-05	-2.402581e-05	1.307375e-05	
13.126255	3.131802e-05	1.435032e-05	2.499351e-05	1.331013e-05	
13.127256	2.842539e-05	3.943785e-05	-3.360973e-05	5.609337e-06	
13.128256	1.883887e-05	2.613523e-05	-1.207987e-04	8.346131e-06	
13.129256	8.928815e-06	-2.396940e-05	-1.862181e-04	2.700226e-06	
13.130256	2.662919e-07	-2.282239e-05	-2.072056e-04	-1.258819e-05	
13.131256	-4.605687e-06	-2.143689e-08	-7.494643e-05	-1.209677e-05	
13.132256	-2.807750e-06	1.762241e-06	1.834553e-04	-3.843396e-06	
13.133256	-1.139231e-06	-1.552217e-05	3.299050e-04	-2.351065e-06	
13.134257	1.556051e-07	-3.085486e-05	2.604692e-04	7.404129e-07	
13.135257	-5.505070e-06	-2.232468e-05	1.100515e-04	6.277500e-06	
13.136257	-8.367593e-06	-1.916583e-05	2.542501e-05	6.788069e-06	
13.137257	7.404021e-08	-2.541931e-05	4.570017e-05	5.780936e-06	
13.138257	-3.962649e-06	-1.517070e-05	7.043824e-05	9.571470e-06	
13.139257	-1.385165e-05	-1.150742e-06	3.655475e-05	1.097775e-05	
13.140258	-2.131141e-05	8.811934e-07	3.720396e-05	7.694755e-06	
13.141258	-2.727642e-05	2.892148e-06	5.235241e-05	8.134013e-06	
13.142258	-1.954388e-05	9.169742e-06	4.215488e-06	8.344783e-06	
13.143258	-1.079863e-05	1.455205e-05	-4.108557e-05	4.911407e-06	
13.144258	1.794086e-06	3.050796e-05	-6.667494e-05	-5.019052e-07	
13.145258	2.013373e-05	3.949258e-05	-1.256215e-04	-8.786098e-06	
13.146258	1.977065e-05	1.297454e-05	-1.785598e-04	-1.260304e-05	
13.147259	7.684907e-06	-2.159865e-05	-1.837896e-04	-1.173284e-05	
13.148259	-5.746644e-07	-3.139662e-05	-1.767349e-04	-1.369224e-05	
13.149259	-2.315434e-06	-2.150469e-05	-1.430298e-04	-1.440946e-05	
13.150259	2.927953e-06	-3.922671e-07	-5.733621e-05	-1.168944e-05	
13.151259	9.144240e-06	2.261684e-05	3.457272e-06	-1.445537e-05	
13.152259	8.328887e-06	2.063585e-05	6.364073e-06	-2.102325e-05	
13.153259	2.585512e-06	5.120993e-06	1.888483e-05	-1.934102e-05	
13.154260	7.941534e-06	6.011118e-06	4.883959e-05	-1.372258e-05	
13.155260	1.597346e-05	2.557384e-06	8.405195e-05	-7.148316e-06	
13.156260	1.487581e-05	-7.098282e-06	1.250758e-04	5.912080e-06	
13.157260	1.719077e-05	-8.786145e-06	8.768349e-05	1.004816e-05	
13.158260	1.312034e-05	-9.420446e-06	9.504138e-06	2.800412e-06	
13.159260	-7.702820e-07	-1.670499e-05	4.463196e-05	6.871754e-06	
13.160261	-9.380871e-06	-3.956045e-05	1.168705e-04	1.448615e-05	
13.161261	-2.311095e-05	-3.917415e-05	6.119643e-05	9.817703e-06	
13.162261	-4.173671e-05	-1.097518e-05	-3.898992e-05	4.832465e-06	
13.163261	-4.585632e-05	-7.159426e-06	-6.794748e-05	8.525927e-08	
13.164261	-2.948332e-05	-1.136836e-06	-8.905514e-05	-7.615254e-06	
13.165261	-4.964109e-06	3.378977e-05	-7.813681e-05	-7.496554e-06	
13.166261	8.853004e-06	5.610563e-05	-5.466140e-05	-3.390746e-06	
13.167262	2.135030e-05	4.143327e-05	-7.943716e-05	-1.282889e-06	
13.168262	3.701025e-05	9.911172e-06	3.215272e-05	-3.966297e-06	
13.169262	3.721958e-05	-9.816726e-06	1.832729e-04	-1.245649e-05	
13.170262	3.304308e-05	-2.382614e-05	1.771555e-04	-1.330742e-05	
13.171262	3.011632e-05	-4.611445e-05	1.621889e-04	-1.356613e-05	
13.172262	1.410171e-05	-3.641973e-05	9.909081e-05	-1.833408e-05	
13.173262	-2.384566e-05	7.564872e-06	2.751793e-07	-9.126814e-06	
13.174263	-6.550120e-05	1.477179e-05	4.008624e-06	1.221693e-06	
13.175263	-4.101357e-05	2.178991e-05	-2.849671e-05	4.649954e-06	
13.176263	2.540610e-05	5.313661e-05	-8.163812e-05	1.333011e-05	
13.177263	3.521809e-05	3.106087e-05	-6.512369e-05	1.551231e-05	
13.178263	3.809055e-06	2.422218e-06	-8.981293e-05	1.264421e-05	
13.179263	-2.222596e-05	9.795771e-06	-1.438274e-04	1.704655e-05	
13.180264	-2.521159e-05	3.407499e-06	-1.680018e-04	1.646185e-05	
13.181264	-4.970911e-06	-6.518460e-06	-1.494888e-04	1.204106e-05	
13.182264	1.186283e-05	-2.789989e-06	-4.278969e-05	1.899195e-05	
13.183264	2.428304e-05	-2.997402e-06	7.596068e-05	2.442057e-05	
13.184264	2.955747e-05	-1.605707e-05	1.441501e-04	2.934140e-05	
13.185264	2.402373e-05	-1.614902e-05	1.655189e-04	4.295673e-05	
13.186264	1.028534e-05	-9.723011e-06	9.018063e-05	3.694257e-05	
13.187265	-2.186661e-05	-2.072079e-05	1.634499e-05	1.811078e-05	
13.188265	-4.409405e-05	-1.737437e-05	3.147530e-05	1.506880e-05	
13.189265	-2.595437e-05	9.292162e-06	3.182303e-05	1.631910e-05	
13.190265	2.059355e-06	4.053709e-05	3.501858e-07	1.920308e-05	
13.191265	1.010645e-05	4.050392e-05	-5.147304e-06	2.140872e-05	
13.192265	6.646792e-06	1.233115e-05	-7.377312e-06	8.860913e-06	
13.193265	-4.879990e-06	-9.303764e-06	-4.256719e-05	-8.376591e-06	
13.194266	-2.228005e-05	-4.129401e-05	-8.835785e-05	-2.374169e-05	
13.195266	-2.179964e-05	-8.063942e-05	-9.221249e-05	-3.738336e-05	
13.196266	-3.670313e-06	-1.224037e-04	-5.440312e-05	-4.097213e-05	
13.197266	8.262836e-06	-6.791013e-05	-2.635785e-05	-4.143711e-05	
13.198266	1.797374e-05	1.010593e-04	-4.294123e-05	-4.284214e-05	
13.199266	2.687778e-05	1.410343e-04	-9.080446e-05	-4.041289e-05	
13.200267	2.476742e-05	5.585174e-05	-1.086047e-04	-3.644921e-05	
13.201267	2.339656e-05	1.312607e-05	-5.900059e-05	-2.615416e-05	
13.202267	3.257678e-05	-4.981202e-06	1.338281e-05	-7.572368e-06	
13.203267	3.609167e-05	-1.383975e-05	7.274043e-05	1.414006e-05	
13.204267	1.821063e-05	-2.798625e-05	1.228832e-04	2.439349e-05	
13.205267	-1.232395e-05	-4.133625e-05	1.368990e-04	8.848746e-06	
13.206267	-5.229606e-05	-2.782048e-05	1.055244e-04	-9.159658e-06	
13.207268	-7.849255e-05	-9.143584e-06	4.880386e-05	-1.240189e-05	
13.208268	-6.450718e-05	8.052742e-06	-1.623947e-05	-1.512192e-05	
13.209268	-4.810526e-05	1.024884e-05	-5.122171e-05	-1.900515e-05	
13.210268	-3.795496e-05	5.704153e-06	-4.369592e-05	-2.257249e-05	
13.211268	-2.350363e-05	8.325837e-06	-1.839814e-05	-2.988909e-05	
13.212268	-2.001513e-05	1.469902e-06	1.193918e-05	-3.536462e-05	
13.213268	7.503980e-06	8.150032e-06	4.975563e-05	-2.117480e-05	
13.214269	5.606331e-05	4.059764e-05	7.330089e-05	6.188047e-06	
13.215269	6.670080e-05	4.572608e-05	7.608818e-05	1.614698e-05	
13.216269	4.920586e-05	1.208113e-05	7.841575e-05	2.193100e-05	
13.217269	3.858537e-05	1.061552e-06	5.117926e-05	3.153126e-05	
13.218269	3.033669e-05	1.718654e-05	3.595407e-05	2.662402e-05	
13.219269	2.138366e-05	1.116642e-05	5.664820e-05	2.990606e-05	
13.220270	1.644414e-05	-1.255251e-05	1.259502e-05	4.216319e-05	
13.221270	9.538329e-06	-2.335765e-05	-4.534060e-05	3.540790e-05	
13.222270	3.562106e-07	-2.607697e-05	-5.303976e-05	2.068905e-05	
13.223270	-5.810740e-06	-3.234758e-05	-8.437198e-05	9.425627e-06	
13.224270	-7.566879e-06	-3.019841e-05	-1.209725e-04	3.440485e-06	
13.225270	-9.609743e-06	-3.715138e-05	-1.104026e-04	2.664338e-06	
13.226270	-1.479539e-05	-5.937425e-05	-4.567507e-05	-3.801824e-06	
13.227271	-1.630572e-05	-5.046824e-05	4.567997e-05	-1.035670e-05	
13.228271	-2.092517e-05	-3.282676e-05	7.285427e-05	-1.963762e-05	
13.229271	-2.659105e-05	-8.413834e-06	1.828955e-05	-3.123789e-05	
13.230271	-1.202164e-05	6.250095e-05	-2.331956e-05	-2.129401e-05	
13.231271	9.626008e-06	9.049592e-05	-7.343254e-06	-1.938404e-06	
13.232271	1.623225e-05	5.221654e-05	1.901794e-05	1.119796e-05	
13.233271	1.316431e-05	3.369972e-05	1.991447e-05	2.448403e-05	
13.234272	3.735824e-06	2.526130e-05	4.578267e-07	2.966914e-05	
13.235272	-1.010488e-05	9.752807e-06	-2.698432e-05	2.545065e-05	
13.236272	-1.647518e-05	2.005497e-06	-4.200386e-05	1.486025e-05	
13.237272	-1.374133e-05	-3.414404e-06	-3.643751e-05	2.692414e-06	
13.238272	-7.870368e-06	-1.117150e-05	-4.437689e-05	-1.434459e-06	
13.239272	2.252368e-06	-1.561688e-05	-6.786271e-05	-3.124151e-06	
13.240272	7.132722e-06	-7.505541e-06	-5.829219e-05	-6.644755e-06	
13.241273	2.035058e-06	-5.101548e-06	-3.559810e-05	-1.225339e-05	
13.242273	4.720890e-06	-9.370025e-06	-2.639977e-05	-1.944569e-05	
13.243273	1.199846e-05	-2.194776e-06	3.240332e-06	-1.961788e-05	
13.244273	1.045882e-05	6.417914e-06	2.943326e-05	-1.701728e-05	
13.245273	1.315411e-05	1.492429e-05	6.354096e-06	-1.788524e-05	
13.246273	1.752432e-05	1.536982e-05	-3.108033e-05	-1.417296e-05	
13.247274	9.757173e-06	-3.936892e-06	-1.596784e-05	-7.436075e-06	
13.248274	5.791663e-06	-2.512223e-05	6.350522e-05	-2.778842e-06	
13.249274	8.816380e-06	-2.951232e-05	1.333514e-04	2.714746e-06	
13.250274	2.755857e-06	-2.052023e-05	1.053800e-04	4.982479e-06	
13.251274	-5.792916e-06	-1.169484e-05	1.505162e-05	9.149477e-07	
13.252274	-7.180106e-06	-1.487074e-06	-3.623050e-05	-1.694209e-06	
13.253274	-8.101309e-06	-8.488669e-06	-5.283230e-05	2.338460e-06	
13.254275	-1.415246e-05	-3.266739e-05	-7.550012e-05	8.092599e-06	
13.255275	-2.207915e-05	-2.330110e-05	-8.492840e-05	9.422154e-06	
13.256275	-2.605591e-05	-3.251169e-06	-5.148541e-05	9.057740e-06	
13.257275	-1.864177e-05	-7.688857e-07	1.235725e-05	9.820404e-06	
13.258275	5.515845e-07	2.126080e-05	7.206142e-05	7.930375e-06	
13.259275	1.335926e-05	3.716706e-05	1.175901e-04	5.459811e-06	
13.260275	-1.525741e-06	1.938072e-05	1.279551e-04	6.993774e-06	
13.261276	-4.124574e-05	-1.778235e-06	9.848384e-05	9.958097e-06	
13.262276	-6.733342e-05	-1.379687e-05	6.717940e-05	9.136431e-06	
13.263276	-5.180261e-05	-3.932733e-06	3.692004e-05	4.904307e-06	
13.264276	-1.775413e-05	2.622473e-05	1.543175e-05	3.592101e-06	
13.265276	1.149542e-05	4.534647e-05	3.488173e-05	5.494890e-06	
13.266276	3.723038e-05	4.308494e-05	5.354323e-05	5.506520e-06	
13.267277	5.323343e-05	2.477671e-05	2.308613e-05	3.466325e-07	
13.268277	4.700551e-05	4.104458e-06	-2.179114e-05	-7.902963e-06	
13.269277	1.986699e-05	-5.589144e-06	-6.211062e-05	-1.249141e-05	
13.270277	-1.121286e-06	-8.662457e-06	-8.981302e-05	-1.063178e-05	
13.271277	-2.351730e-06	-1.082115e-05	-7.541274e-05	-6.753725e-06	
13.272277	-4.733708e-06	-1.439754e-05	-6.131865e-05	-9.543697e-06	
13.273277	-9.507854e-06	-1.376160e-05	-7.182885e-05	-1.358212e-05	
13.274278	-1.048954e-05	-7.913341e-06	-5.813954e-05	-9.912263e-06	
13.275278	-2.376058e-06	-9.064267e-06	-3.025911e-05	-7.496460e-06	
13.276278	2.663943e-05	-1.062846e-05	-1.576173e-05	-6.641030e-06	
13.277278	4.778620e-05	-7.422491e-06	-2.073097e-07	-2.537812e-06	
13.278278	4.623835e-05	-9.190379e-06	1.537064e-05	8.400136e-07	
13.279278	3.738214e-05	-1.132903e-05	2.114529e-05	2.209914e-06	
13.280278	2.400918e-05	-9.672474e-06	1.718361e-05	-5.068228e-07	
13.281279	1.931019e-05	-4.481689e-06	5.044147e-06	-3.404125e-06	
13.282279	1.351978e-05	1.854154e-06	-9.130004e-06	-3.889965e-06	
13.283279	-3.188955e-06	1.204358e-06	-1.938333e-05	-5.077009e-06	
13.284279	-8.885955e-06	-2.203322e-06	-2.380883e-05	-3.597776e-06	
13.285279	-9.086626e-06	-4.189979e-06	-1.991333e-05	-1.644555e-06	
13.286279	-1.561827e-05	-4.698405e-06	-1.269194e-05	4.498066e-07	
13.287280	-1.958943e-05	-3.768364e-06	-7.249591e-06	4.771083e-06	
13.288280	-1.902880e-05	-5.851043e-06	-2.295137e-06	4.142726e-06	
13.289280	-1.603039e-05	-4.316804e-06	-1.070999e-06	2.708108e-06	
13.290280	-1.390773e-05	-3.964602e-06	4.250059e-06	4.249092e-06	
13.291280	-1.563799e-05	-9.339903e-06	1.740172e-05	3.136763e-06	
13.292280	-1.296949e-05	-1.560195e-06	2.477527e-05	3.427742e-06	
13.293280	-4.969728e-06	1.593728e-05	2.607928e-05	6.707985e-06	
13.294281	-3.795502e-06	2.392191e-05	2.502127e-05	9.363680e-06	
13.295281	-9.557028e-06	1.167928e-05	2.065910e-05	8.914369e-06	
13.296281	-1.227193e-05	-3.601278e-06	1.669796e-05	6.543783e-06	
13.297281	-9.035561e-06	7.414023e-06	1.291212e-05	5.836128e-06	
13.298281	-7.931641e-06	1.945878e-05	6.779091e-06	2.220548e-06	
13.299281	-1.079467e-05	7.837712e-06	2.771126e-06	-2.617407e-06	
13.300281	-8.630373e-06	-2.852670e-06	3.645274e-06	-4.301981e-06	
13.301282	-5.847501e-06	-1.381341e-06	9.651662e-08	-7.784270e-06	
13.302282	-5.922580e-06	9.809996e-07	-8.162502e-06	-8.111562e-06	
13.303282	-2.605720e-06	9.101611e-07	-1.350827e-05	-3.426913e-06	
13.304282	-8.859479e-07	2.078446e-06	-1.952699e-05	-2.416258e-06	
13.305282	-2.756098e-07	3.212853e-06	-2.371298e-05	-8.193577e-07	
13.306282	3.012782e-06	-1.780962e-07	-1.721216e-05	3.030263e-06	
