X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
13.029241	1.412257e-05	2.487240e-05	9.085150e-05	1.298807e-05	
13.030241	1.414159e-05	2.621039e-05	9.067148e-05	1.292316e-05	
13.031241	1.416622e-05	2.758065e-05	9.046570e-05	1.285510e-05	
13.032241	1.419628e-05	2.898031e-05	9.023587e-05	1.278407e-05	
13.033242	1.423162e-05	3.040653e-05	8.998369e-05	1.271027e-05	
13.034242	1.427204e-05	3.185643e-05	8.971087e-05	1.263392e-05	
13.035242	1.431738e-05	3.332716e-05	8.941913e-05	1.255521e-05	
13.036242	1.436747e-05	3.481586e-05	8.911016e-05	1.247433e-05	
13.037242	1.442212e-05	3.631967e-05	8.878569e-05	1.239150e-05	
13.038242	1.448118e-05	3.783572e-05	8.844741e-05	1.230691e-05	
13.039242	1.454445e-05	3.936116e-05	8.809704e-05	1.222075e-05	
13.040243	1.461178e-05	4.089312e-05	8.773629e-05	1.213324e-05	
13.041243	1.468298e-05	4.242875e-05	8.736687e-05	1.204457e-05	
13.042243	1.475788e-05	4.396519e-05	8.699047e-05	1.195494e-05	
13.043243	1.483631e-05	4.549957e-05	8.660882e-05	1.186455e-05	
13.044243	1.491809e-05	4.702903e-05	8.622363e-05	1.177361e-05	
13.045243	1.500306e-05	4.855072e-05	8.583659e-05	1.168231e-05	
13.046243	1.509103e-05	5.006177e-05	8.544942e-05	1.159085e-05	
13.047244	1.518184e-05	5.155932e-05	8.506384e-05	1.149944e-05	
13.048244	1.527530e-05	5.304051e-05	8.468154e-05	1.140826e-05	
13.049244	1.537125e-05	5.450249e-05	8.430423e-05	1.131754e-05	
13.050244	1.546951e-05	5.594239e-05	8.393363e-05	1.122746e-05	
13.051244	1.556991e-05	5.735735e-05	8.357145e-05	1.113822e-05	
13.052244	1.567228e-05	5.874451e-05	8.321938e-05	1.105003e-05	
13.053244	1.577644e-05	6.010101e-05	8.287915e-05	1.096309e-05	
13.054245	1.588221e-05	6.142399e-05	8.255247e-05	1.087759e-05	
13.055245	1.598943e-05	6.271059e-05	8.224103e-05	1.079374e-05	
13.056245	1.609792e-05	6.395795e-05	8.194654e-05	1.071173e-05	
13.057245	1.620750e-05	6.516320e-05	8.167073e-05	1.063177e-05	
13.058245	1.631800e-05	6.632350e-05	8.141529e-05	1.055406e-05	
13.059245	1.642926e-05	6.743597e-05	8.118194e-05	1.047880e-05	
13.060246	1.654109e-05	6.849776e-05	8.097238e-05	1.040619e-05	
13.061246	1.665332e-05	6.950600e-05	8.078833e-05	1.033643e-05	
13.062246	1.676578e-05	7.045784e-05	8.063149e-05	1.026971e-05	
13.063246	1.687829e-05	7.135042e-05	8.050356e-05	1.020625e-05	
13.064246	1.699068e-05	7.218087e-05	8.040627e-05	1.014623e-05	
13.065246	1.710278e-05	7.294634e-05	8.034132e-05	1.008987e-05	
13.066246	1.721441e-05	7.364396e-05	8.031041e-05	1.003735e-05	
13.067247	1.732541e-05	7.427088e-05	8.031526e-05	9.988892e-06	
13.068247	1.743558e-05	7.482423e-05	8.035757e-05	9.944681e-06	
13.069247	1.754477e-05	7.530115e-05	8.043906e-05	9.904923e-06	
13.070247	1.765280e-05	7.569878e-05	8.056143e-05	9.869816e-06	
13.071247	1.775949e-05	7.601427e-05	8.072639e-05	9.839563e-06	
13.072247	1.786467e-05	7.624475e-05	8.093566e-05	9.814362e-06	
13.073247	1.796817e-05	7.638736e-05	8.119093e-05	9.794415e-06	
13.074248	1.806981e-05	7.643925e-05	8.149392e-05	9.779922e-06	
13.075248	1.816943e-05	7.639795e-05	8.184609e-05	9.771061e-06	
13.076248	1.826701e-05	7.626478e-05	8.224655e-05	9.767818e-06	
13.077248	1.836259e-05	7.604298e-05	8.269322e-05	9.770074e-06	
13.078248	1.845620e-05	7.573586e-05	8.318399e-05	9.777709e-06	
13.079248	1.854789e-05	7.534670e-05	8.371675e-05	9.790605e-06	
13.080249	1.863769e-05	7.487879e-05	8.428940e-05	9.808643e-06	
13.081249	1.872566e-05	7.433541e-05	8.489983e-05	9.831702e-06	
13.082249	1.881182e-05	7.371985e-05	8.554593e-05	9.859665e-06	
13.083249	1.889622e-05	7.303540e-05	8.622559e-05	9.892411e-06	
13.084249	1.897891e-05	7.228534e-05	8.693672e-05	9.929822e-06	
13.085249	1.905991e-05	7.147297e-05	8.767719e-05	9.971779e-06	
13.086249	1.913927e-05	7.060156e-05	8.844491e-05	1.001816e-05	
13.087250	1.921704e-05	6.967442e-05	8.923776e-05	1.006885e-05	
13.088250	1.929325e-05	6.869481e-05	9.005365e-05	1.012373e-05	
13.089250	1.936795e-05	6.766604e-05	9.089046e-05	1.018267e-05	
13.090250	1.944117e-05	6.659139e-05	9.174608e-05	1.024557e-05	
13.091250	1.951296e-05	6.547414e-05	9.261842e-05	1.031229e-05	
13.092250	1.958335e-05	6.431759e-05	9.350536e-05	1.038273e-05	
13.093250	1.965239e-05	6.312501e-05	9.440479e-05	1.045676e-05	
13.094251	1.972012e-05	6.189970e-05	9.531461e-05	1.053426e-05	
13.095251	1.978658e-05	6.064495e-05	9.623271e-05	1.061511e-05	
13.096251	1.985180e-05	5.936404e-05	9.715699e-05	1.069920e-05	
13.097251	1.991584e-05	5.806026e-05	9.808534e-05	1.078640e-05	
13.098251	1.997873e-05	5.673689e-05	9.901565e-05	1.087660e-05	
13.099251	2.004051e-05	5.539723e-05	9.994581e-05	1.096968e-05	
13.100252	2.010122e-05	5.404456e-05	1.008737e-04	1.106551e-05	
13.101252	2.016090e-05	5.268216e-05	1.017973e-04	1.116398e-05	
13.102252	2.021960e-05	5.131333e-05	1.027143e-04	1.126497e-05	
13.103252	2.027735e-05	4.994136e-05	1.036229e-04	1.136836e-05	
13.104252	2.033420e-05	4.856952e-05	1.045207e-04	1.147403e-05	
13.105252	2.039019e-05	4.720111e-05	1.054057e-04	1.158186e-05	
13.106252	2.044535e-05	4.583941e-05	1.062759e-04	1.169173e-05	
13.107253	2.049973e-05	4.448771e-05	1.071290e-04	1.180353e-05	
13.108253	2.055337e-05	4.314930e-05	1.079630e-04	1.191713e-05	
13.109253	2.060631e-05	4.182747e-05	1.087759e-04	1.203241e-05	
13.110253	2.065858e-05	4.052550e-05	1.095654e-04	1.214926e-05	
13.111253	2.071024e-05	3.924668e-05	1.103294e-04	1.226756e-05	
13.112253	2.076132e-05	3.799430e-05	1.110660e-04	1.238718e-05	
13.113253	2.081186e-05	3.677164e-05	1.117728e-04	1.250801e-05	
13.114254	2.086191e-05	3.558199e-05	1.124480e-04	1.262993e-05	
13.115254	2.091150e-05	3.442864e-05	1.130893e-04	1.275282e-05	
13.116254	2.096067e-05	3.331488e-05	1.136946e-04	1.287656e-05	
13.117254	2.100947e-05	3.224399e-05	1.142618e-04	1.300102e-05	
13.118254	2.105793e-05	3.121926e-05	1.147889e-04	1.312610e-05	
13.119254	2.110610e-05	3.024397e-05	1.152737e-04	1.325168e-05	
13.120255	2.115402e-05	2.932142e-05	1.157141e-04	1.337762e-05	
13.121255	2.120173e-05	2.845490e-05	1.161080e-04	1.350382e-05	
13.122255	2.124927e-05	2.764768e-05	1.164533e-04	1.363016e-05	
13.123255	2.129667e-05	2.690306e-05	1.167478e-04	1.375651e-05	
13.124255	2.134399e-05	2.622432e-05	1.169896e-04	1.388276e-05	
13.125255	2.139125e-05	2.561439e-05	1.171767e-04	1.400879e-05	
13.126255	2.143850e-05	2.507293e-05	1.173093e-04	1.413456e-05	
13.127256	2.148575e-05	2.459794e-05	1.173890e-04	1.426008e-05	
13.128256	2.153303e-05	2.418740e-05	1.174171e-04	1.438533e-05	
13.129256	2.158035e-05	2.383928e-05	1.173950e-04	1.451031e-05	
13.130256	2.162776e-05	2.355158e-05	1.173241e-04	1.463502e-05	
13.131256	2.167526e-05	2.332225e-05	1.172058e-04	1.475945e-05	
13.132256	2.172289e-05	2.314930e-05	1.170415e-04	1.488360e-05	
13.133256	2.177067e-05	2.303068e-05	1.168327e-04	1.500747e-05	
13.134257	2.181862e-05	2.296439e-05	1.165807e-04	1.513104e-05	
13.135257	2.186676e-05	2.294839e-05	1.162870e-04	1.525431e-05	
13.136257	2.191513e-05	2.298068e-05	1.159529e-04	1.537729e-05	
13.137257	2.196374e-05	2.305922e-05	1.155799e-04	1.549997e-05	
13.138257	2.201262e-05	2.318200e-05	1.151694e-04	1.562233e-05	
13.139257	2.206179e-05	2.334699e-05	1.147227e-04	1.574439e-05	
13.140258	2.211128e-05	2.355218e-05	1.142413e-04	1.586612e-05	
13.141258	2.216111e-05	2.379554e-05	1.137265e-04	1.598754e-05	
13.142258	2.221130e-05	2.407505e-05	1.131799e-04	1.610863e-05	
13.143258	2.226188e-05	2.438869e-05	1.126027e-04	1.622939e-05	
13.144258	2.231288e-05	2.473444e-05	1.119965e-04	1.634982e-05	
13.145258	2.236431e-05	2.511028e-05	1.113625e-04	1.646991e-05	
13.146258	2.241620e-05	2.551418e-05	1.107023e-04	1.658966e-05	
13.147259	2.246858e-05	2.594413e-05	1.100172e-04	1.670906e-05	
13.148259	2.252147e-05	2.639810e-05	1.093086e-04	1.682811e-05	
13.149259	2.257489e-05	2.687408e-05	1.085779e-04	1.694681e-05	
13.150259	2.262887e-05	2.737004e-05	1.078266e-04	1.706514e-05	
13.151259	2.268343e-05	2.788396e-05	1.070560e-04	1.718311e-05	
13.152259	2.273860e-05	2.841381e-05	1.062676e-04	1.730071e-05	
13.153259	2.279439e-05	2.895759e-05	1.054627e-04	1.741794e-05	
13.154260	2.285084e-05	2.951326e-05	1.046428e-04	1.753480e-05	
13.155260	2.290797e-05	3.007880e-05	1.038092e-04	1.765127e-05	
13.156260	2.296580e-05	3.065220e-05	1.029634e-04	1.776735e-05	
13.157260	2.302436e-05	3.123144e-05	1.021068e-04	1.788305e-05	
13.158260	2.308366e-05	3.181448e-05	1.012408e-04	1.799835e-05	
13.159260	2.314374e-05	3.239931e-05	1.003667e-04	1.811326e-05	
13.160261	2.320462e-05	3.298392e-05	9.948610e-05	1.822776e-05	
13.161261	2.326632e-05	3.356627e-05	9.860026e-05	1.834185e-05	
13.162261	2.332887e-05	3.414435e-05	9.771063e-05	1.845553e-05	
13.163261	2.339229e-05	3.471613e-05	9.681860e-05	1.856880e-05	
13.164261	2.345660e-05	3.527960e-05	9.592560e-05	1.868164e-05	
13.165261	2.352183e-05	3.583273e-05	9.503303e-05	1.879407e-05	
13.166261	2.358800e-05	3.637350e-05	9.414228e-05	1.890606e-05	
13.167262	2.365514e-05	3.689989e-05	9.325478e-05	1.901762e-05	
13.168262	2.372328e-05	3.740988e-05	9.237191e-05	1.912874e-05	
13.169262	2.379242e-05	3.790145e-05	9.149510e-05	1.923942e-05	
13.170262	2.386261e-05	3.837257e-05	9.062574e-05	1.934966e-05	
13.171262	2.393386e-05	3.882123e-05	8.976524e-05	1.945944e-05	
13.172262	2.400619e-05	3.924541e-05	8.891501e-05	1.956877e-05	
13.173262	2.407964e-05	3.964308e-05	8.807646e-05	1.967764e-05	
13.174263	2.415422e-05	4.001222e-05	8.725098e-05	1.978605e-05	
13.175263	2.422996e-05	4.035099e-05	8.643988e-05	1.989398e-05	
13.176263	2.430681e-05	4.065915e-05	8.564347e-05	2.000127e-05	
13.177263	2.438472e-05	4.093723e-05	8.486160e-05	2.010774e-05	
13.178263	2.446363e-05	4.118581e-05	8.409411e-05	2.021315e-05	
13.179263	2.454346e-05	4.140544e-05	8.334081e-05	2.031731e-05	
13.180264	2.462416e-05	4.159666e-05	8.260156e-05	2.042001e-05	
13.181264	2.470567e-05	4.176005e-05	8.187617e-05	2.052104e-05	
13.182264	2.478793e-05	4.189615e-05	8.116448e-05	2.062018e-05	
13.183264	2.487086e-05	4.200553e-05	8.046633e-05	2.071722e-05	
13.184264	2.495441e-05	4.208874e-05	7.978155e-05	2.081197e-05	
13.185264	2.503852e-05	4.214634e-05	7.910997e-05	2.090420e-05	
13.186264	2.512312e-05	4.217888e-05	7.845142e-05	2.099372e-05	
13.187265	2.520815e-05	4.218693e-05	7.780574e-05	2.108030e-05	
13.188265	2.529355e-05	4.217103e-05	7.717276e-05	2.116375e-05	
13.189265	2.537926e-05	4.213176e-05	7.655232e-05	2.124384e-05	
13.190265	2.546521e-05	4.206965e-05	7.594424e-05	2.132038e-05	
13.191265	2.555134e-05	4.198528e-05	7.534836e-05	2.139314e-05	
13.192265	2.563759e-05	4.187919e-05	7.476451e-05	2.146193e-05	
13.193265	2.572389e-05	4.175195e-05	7.419253e-05	2.152654e-05	
13.194266	2.581019e-05	4.160411e-05	7.363225e-05	2.158675e-05	
13.195266	2.589642e-05	4.143622e-05	7.308350e-05	2.164235e-05	
13.196266	2.598252e-05	4.124886e-05	7.254611e-05	2.169314e-05	
13.197266	2.606843e-05	4.104256e-05	7.201992e-05	2.173890e-05	
13.198266	2.615408e-05	4.081790e-05	7.150476e-05	2.177943e-05	
13.199266	2.623941e-05	4.057542e-05	7.100046e-05	2.181451e-05	
13.200267	2.632436e-05	4.031569e-05	7.050686e-05	2.184395e-05	
13.201267	2.640887e-05	4.003926e-05	7.002379e-05	2.186752e-05	
13.202267	2.649287e-05	3.974668e-05	6.955109e-05	2.188502e-05	
13.203267	2.657630e-05	3.943852e-05	6.908858e-05	2.189623e-05	
13.204267	2.665910e-05	3.911533e-05	6.863609e-05	2.190096e-05	
13.205267	2.674121e-05	3.877767e-05	6.819347e-05	2.189899e-05	
13.206267	2.682256e-05	3.842610e-05	6.776055e-05	2.189011e-05	
13.207268	2.690309e-05	3.806117e-05	6.733715e-05	2.187411e-05	
13.208268	2.698274e-05	3.768344e-05	6.692311e-05	2.185078e-05	
13.209268	2.706145e-05	3.729346e-05	6.651826e-05	2.181992e-05	
13.210268	2.713916e-05	3.689180e-05	6.612245e-05	2.178130e-05	
13.211268	2.721579e-05	3.647901e-05	6.573549e-05	2.173473e-05	
13.212268	2.729129e-05	3.605565e-05	6.535722e-05	2.168000e-05	
13.213268	2.736560e-05	3.562227e-05	6.498748e-05	2.161689e-05	
13.214269	2.743866e-05	3.517944e-05	6.462610e-05	2.154520e-05	
13.215269	2.751039e-05	3.472771e-05	6.427292e-05	2.146471e-05	
13.216269	2.758075e-05	3.426763e-05	6.392775e-05	2.137522e-05	
13.217269	2.764966e-05	3.379976e-05	6.359045e-05	2.127651e-05	
13.218269	2.771707e-05	3.332467e-05	6.326083e-05	2.116839e-05	
13.219269	2.778290e-05	3.284290e-05	6.293874e-05	2.105063e-05	
13.220270	2.784711e-05	3.235502e-05	6.262400e-05	2.092303e-05	
13.221270	2.790963e-05	3.186157e-05	6.231646e-05	2.078538e-05	
13.222270	2.797038e-05	3.136313e-05	6.201594e-05	2.063747e-05	
13.223270	2.802933e-05	3.086024e-05	6.172227e-05	2.047909e-05	
13.224270	2.808639e-05	3.035346e-05	6.143530e-05	2.031004e-05	
13.225270	2.814149e-05	2.984337e-05	6.115484e-05	2.013014e-05	
13.226270	2.819448e-05	2.933064e-05	6.088070e-05	1.993962e-05	
13.227271	2.824513e-05	2.881602e-05	6.061268e-05	1.973891e-05	
13.228271	2.829323e-05	2.830026e-05	6.035055e-05	1.952842e-05	
13.229271	2.833856e-05	2.778408e-05	6.009412e-05	1.930858e-05	
13.230271	2.838092e-05	2.726823e-05	5.984317e-05	1.907980e-05	
13.231271	2.842009e-05	2.675345e-05	5.959748e-05	1.884251e-05	
13.232271	2.845586e-05	2.624049e-05	5.935685e-05	1.859712e-05	
13.233271	2.848800e-05	2.573008e-05	5.912108e-05	1.834407e-05	
13.234272	2.851632e-05	2.522297e-05	5.888994e-05	1.808375e-05	
13.235272	2.854058e-05	2.471990e-05	5.866322e-05	1.781661e-05	
13.236272	2.856059e-05	2.422160e-05	5.844072e-05	1.754306e-05	
13.237272	2.857611e-05	2.372883e-05	5.822223e-05	1.726351e-05	
13.238272	2.858696e-05	2.324231e-05	5.800754e-05	1.697840e-05	
13.239272	2.859289e-05	2.276280e-05	5.779643e-05	1.668813e-05	
13.240272	2.859371e-05	2.229103e-05	5.758869e-05	1.639314e-05	
13.241273	2.858920e-05	2.182774e-05	5.738412e-05	1.609384e-05	
13.242273	2.857915e-05	2.137368e-05	5.718250e-05	1.579065e-05	
13.243273	2.856333e-05	2.092959e-05	5.698362e-05	1.548399e-05	
13.244273	2.854154e-05	2.049620e-05	5.678728e-05	1.517429e-05	
13.245273	2.851357e-05	2.007426e-05	5.659325e-05	1.486196e-05	
13.246273	2.847919e-05	1.966451e-05	5.640134e-05	1.454743e-05	
13.247274	2.843820e-05	1.926770e-05	5.621133e-05	1.423111e-05	
13.248274	2.839038e-05	1.888455e-05	5.602301e-05	1.391343e-05	
13.249274	2.833552e-05	1.851582e-05	5.583617e-05	1.359480e-05	
13.250274	2.827340e-05	1.816224e-05	5.565060e-05	1.327566e-05	
13.251274	2.820381e-05	1.782456e-05	5.546608e-05	1.295641e-05	
13.252274	2.812654e-05	1.750352e-05	5.528242e-05	1.263748e-05	
13.253274	2.804136e-05	1.719985e-05	5.509939e-05	1.231928e-05	
13.254275	2.794807e-05	1.691430e-05	5.491678e-05	1.200225e-05	
13.255275	2.784646e-05	1.664761e-05	5.473440e-05	1.168680e-05	
13.256275	2.773630e-05	1.640053e-05	5.455202e-05	1.137335e-05	
13.257275	2.761739e-05	1.617378e-05	5.436944e-05	1.106232e-05	
13.258275	2.748951e-05	1.596812e-05	5.418644e-05	1.075413e-05	
13.259275	2.735245e-05	1.578429e-05	5.400281e-05	1.044921e-05	
13.260275	2.720599e-05	1.562302e-05	5.381835e-05	1.014797e-05	
13.261276	2.704992e-05	1.548506e-05	5.363284e-05	9.850828e-06	
13.262276	2.688402e-05	1.537114e-05	5.344608e-05	9.558216e-06	
13.263276	2.670809e-05	1.528202e-05	5.325784e-05	9.270548e-06	
13.264276	2.652190e-05	1.521843e-05	5.306793e-05	8.988247e-06	
13.265276	2.632524e-05	1.518111e-05	5.287613e-05	8.711732e-06	
13.266276	2.611791e-05	1.517080e-05	5.268223e-05	8.441424e-06	
13.267277	2.589968e-05	1.518824e-05	5.248602e-05	8.177743e-06	
13.268277	2.567034e-05	1.523418e-05	5.228729e-05	7.921111e-06	
13.269277	2.542968e-05	1.530936e-05	5.208583e-05	7.671948e-06	
13.270277	2.517748e-05	1.541452e-05	5.188142e-05	7.430674e-06	
13.271277	2.491352e-05	1.555039e-05	5.167387e-05	7.197711e-06	
13.272277	2.463761e-05	1.571773e-05	5.146295e-05	6.973478e-06	
13.273277	2.434951e-05	1.591726e-05	5.124845e-05	6.758396e-06	
13.274278	2.404902e-05	1.614974e-05	5.103018e-05	6.552886e-06	
13.275278	2.373599e-05	1.641575e-05	5.080793e-05	6.357330e-06	
13.276278	2.341076e-05	1.671465e-05	5.058173e-05	6.171795e-06	
13.277278	2.307392e-05	1.704520e-05	5.035167e-05	5.996195e-06	
13.278278	2.272606e-05	1.740615e-05	5.011788e-05	5.830442e-06	
13.279278	2.236779e-05	1.779625e-05	4.988045e-05	5.674448e-06	
13.280278	2.199968e-05	1.821426e-05	4.963949e-05	5.528126e-06	
13.281279	2.162233e-05	1.865894e-05	4.939511e-05	5.391388e-06	
13.282279	2.123634e-05	1.912903e-05	4.914743e-05	5.264147e-06	
13.283279	2.084230e-05	1.962329e-05	4.889655e-05	5.146316e-06	
13.284279	2.044080e-05	2.014047e-05	4.864257e-05	5.037806e-06	
13.285279	2.003243e-05	2.067933e-05	4.838562e-05	4.938531e-06	
13.286279	1.961779e-05	2.123862e-05	4.812578e-05	4.848403e-06	
13.287280	1.919746e-05	2.181710e-05	4.786318e-05	4.767334e-06	
13.288280	1.877204e-05	2.241350e-05	4.759793e-05	4.695236e-06	
13.289280	1.834213e-05	2.302660e-05	4.733012e-05	4.632024e-06	
13.290280	1.790831e-05	2.365515e-05	4.705987e-05	4.577607e-06	
13.291280	1.747118e-05	2.429789e-05	4.678729e-05	4.531900e-06	
13.292280	1.703133e-05	2.495358e-05	4.651249e-05	4.494815e-06	
13.293280	1.658936e-05	2.562098e-05	4.623557e-05	4.466264e-06	
13.294281	1.614585e-05	2.629883e-05	4.595664e-05	4.446160e-06	
13.295281	1.570140e-05	2.698590e-05	4.567581e-05	4.434415e-06	
13.296281	1.525659e-05	2.768093e-05	4.539319e-05	4.430942e-06	
13.297281	1.481204e-05	2.838268e-05	4.510889e-05	4.435653e-06	
13.298281	1.436831e-05	2.908990e-05	4.482302e-05	4.448460e-06	
13.299281	1.392602e-05	2.980135e-05	4.453568e-05	4.469277e-06	
13.300281	1.348575e-05	3.051577e-05	4.424699e-05	4.498015e-06	
13.301282	1.304809e-05	3.123193e-05	4.395705e-05	4.534587e-06	
13.302282	1.261363e-05	3.194858e-05	4.366596e-05	4.578906e-06	
13.303282	1.218298e-05	3.266446e-05	4.337385e-05	4.630884e-06	
13.304282	1.175671e-05	3.337834e-05	4.308081e-05	4.690433e-06	
13.305282	1.133543e-05	3.408896e-05	4.278696e-05	4.757467e-06	
13.306282	1.091973e-05	3.479509e-05	4.249240e-05	4.831897e-06	
13.307283	1.051019e-05	3.549547e-05	4.219725e-05	4.913636e-06	
13.308283	1.010742e-05	3.618885e-05	4.190161e-05	5.002597e-06	
13.309283	9.711995e-06	3.687400e-05	4.160558e-05	5.098691e-06	
13.310283	9.324520e-06	3.754966e-05	4.130928e-05	5.201832e-06	
13.311283	8.945585e-06	3.821459e-05	4.101282e-05	5.311932e-06	
13.312283	8.575780e-06	3.886754e-05	4.071631e-05	5.428903e-06	
13.313283	8.215700e-06	3.950727e-05	4.041984e-05	5.552659e-06	
13.314284	7.865935e-06	4.013252e-05	4.012354e-05	5.683110e-06	
13.315284	7.527080e-06	4.074206e-05	3.982751e-05	5.820171e-06	
13.316284	7.199727e-06	4.133463e-05	3.953186e-05	5.963753e-06	
13.317284	6.884468e-06	4.190899e-05	3.923669e-05	6.113769e-06	
13.318284	6.581895e-06	4.246390e-05	3.894212e-05	6.270131e-06	
13.319284	6.292601e-06	4.299810e-05	3.864825e-05	6.432752e-06	
13.320284	6.017180e-06	4.351035e-05	3.835520e-05	6.601544e-06	
13.321285	5.756222e-06	4.399940e-05	3.806306e-05	6.776420e-06	
13.322285	5.510321e-06	4.446401e-05	3.777195e-05	6.957292e-06	
13.323285	5.280070e-06	4.490293e-05	3.748199e-05	7.144073e-06	
13.324285	5.066061e-06	4.531491e-05	3.719326e-05	7.336675e-06	
13.325285	4.868802e-06	4.569884e-05	3.690592e-05	7.534989e-06	
13.326285	4.688136e-06	4.605462e-05	3.662023e-05	7.738721e-06	
13.327286	4.523586e-06	4.638264e-05	3.633659e-05	7.947496e-06	
13.328286	4.374673e-06	4.668330e-05	3.605535e-05	8.160934e-06	
13.329286	4.240921e-06	4.695700e-05	3.577688e-05	8.378658e-06	
13.330286	4.121849e-06	4.720412e-05	3.550155e-05	8.600288e-06	
13.331286	4.016979e-06	4.742507e-05	3.522974e-05	8.825448e-06	
13.332286	3.925835e-06	4.762024e-05	3.496181e-05	9.053757e-06	
13.333286	3.847935e-06	4.779003e-05	3.469813e-05	9.284839e-06	
13.334287	3.782804e-06	4.793483e-05	3.443907e-05	9.518314e-06	
13.335287	3.729961e-06	4.805504e-05	3.418499e-05	9.753804e-06	
13.336287	3.688929e-06	4.815106e-05	3.393628e-05	9.990932e-06	
13.337287	3.659229e-06	4.822327e-05	3.369330e-05	1.022932e-05	
13.338287	3.640384e-06	4.827207e-05	3.345641e-05	1.046859e-05	
13.339287	3.631913e-06	4.829787e-05	3.322600e-05	1.070835e-05	
13.340287	3.633340e-06	4.830106e-05	3.300241e-05	1.094825e-05	
13.341288	3.644186e-06	4.828202e-05	3.278604e-05	1.118789e-05	
13.342288	3.663971e-06	4.824117e-05	3.257724e-05	1.142689e-05	
13.343288	3.692219e-06	4.817889e-05	3.237638e-05	1.166489e-05	
13.344288	3.728450e-06	4.809557e-05	3.218384e-05	1.190149e-05	
13.345288	3.772187e-06	4.799163e-05	3.199998e-05	1.213633e-05	
13.346288	3.822950e-06	4.786744e-05	3.182517e-05	1.236902e-05	
13.347289	3.880262e-06	4.772341e-05	3.165978e-05	1.259919e-05	
13.348289	3.943643e-06	4.755993e-05	3.150419e-05	1.282646e-05	
13.349289	4.012617e-06	4.737739e-05	3.135876e-05	1.305044e-05	
13.350289	4.086703e-06	4.717620e-05	3.122385e-05	1.327076e-05	
13.351289	4.165424e-06	4.695675e-05	3.109985e-05	1.348705e-05	
13.352289	4.248302e-06	4.671944e-05	3.098711e-05	1.369892e-05	
13.353289	4.334858e-06	4.646465e-05	3.088601e-05	1.390600e-05	
13.354290	4.424613e-06	4.619279e-05	3.079692e-05	1.410791e-05	
13.355290	4.517089e-06	4.590425e-05	3.072021e-05	1.430426e-05	
13.356290	4.611809e-06	4.559943e-05	3.065624e-05	1.449468e-05	
13.357290	4.708293e-06	4.527872e-05	3.060539e-05	1.467880e-05	
13.358290	4.806063e-06	4.494251e-05	3.056802e-05	1.485624e-05	
13.359290	4.904640e-06	4.459122e-05	3.054450e-05	1.502660e-05	
13.360290	5.003547e-06	4.422522e-05	3.053521e-05	1.518953e-05	
13.361291	5.102305e-06	4.384492e-05	3.054051e-05	1.534463e-05	
13.362291	5.200436e-06	4.345070e-05	3.056078e-05	1.549154e-05	
13.363291	5.297460e-06	4.304298e-05	3.059637e-05	1.562987e-05	
13.364291	5.392901e-06	4.262214e-05	3.064767e-05	1.575924e-05	
13.365291	5.486278e-06	4.218857e-05	3.071503e-05	1.587928e-05	
13.366291	5.577115e-06	4.174268e-05	3.079884e-05	1.598961e-05	
13.367292	5.664932e-06	4.128486e-05	3.089945e-05	1.608985e-05	
13.368292	5.749252e-06	4.081550e-05	3.101724e-05	1.617962e-05	
13.369292	5.829595e-06	4.033500e-05	3.115258e-05	1.625854e-05	
13.370292	5.905483e-06	3.984376e-05	3.130584e-05	1.632624e-05	
13.371292	5.976439e-06	3.934217e-05	3.147738e-05	1.638233e-05	
13.372292	6.041983e-06	3.883063e-05	3.166757e-05	1.642644e-05	
13.373292	6.101638e-06	3.830953e-05	3.187680e-05	1.645819e-05	
13.374293	6.154924e-06	3.777927e-05	3.210541e-05	1.647720e-05	
13.375293	6.201419e-06	3.724026e-05	3.235367e-05	1.648319e-05	
13.376293	6.241124e-06	3.669300e-05	3.262082e-05	1.647665e-05	
13.377293	6.274242e-06	3.613805e-05	3.290570e-05	1.645839e-05	
13.378293	6.300974e-06	3.557594e-05	3.320710e-05	1.642926e-05	
13.379293	6.321524e-06	3.500725e-05	3.352384e-05	1.639010e-05	
13.380293	6.336094e-06	3.443251e-05	3.385472e-05	1.634173e-05	
13.381294	6.344887e-06	3.385228e-05	3.419856e-05	1.628500e-05	
13.382294	6.348106e-06	3.326712e-05	3.455415e-05	1.622073e-05	
13.383294	6.345953e-06	3.267756e-05	3.492032e-05	1.614977e-05	
13.384294	6.338631e-06	3.208417e-05	3.529587e-05	1.607295e-05	
13.385294	6.326342e-06	3.148749e-05	3.567960e-05	1.599110e-05	
13.386294	6.309290e-06	3.088808e-05	3.607034e-05	1.590506e-05	
13.387295	6.287676e-06	3.028648e-05	3.646688e-05	1.581566e-05	
13.388295	6.261704e-06	2.968325e-05	3.686803e-05	1.572375e-05	
13.389295	6.231576e-06	2.907894e-05	3.727261e-05	1.563015e-05	
13.390295	6.197496e-06	2.847411e-05	3.767943e-05	1.553569e-05	
13.391295	6.159664e-06	2.786929e-05	3.808728e-05	1.544123e-05	
13.392295	6.118285e-06	2.726505e-05	3.849499e-05	1.534758e-05	
13.393295	6.073561e-06	2.666193e-05	3.890136e-05	1.525560e-05	
13.394296	6.025694e-06	2.606049e-05	3.930519e-05	1.516610e-05	
13.395296	5.974888e-06	2.546128e-05	3.970531e-05	1.507993e-05	
